1839676,0,0,0,0,976,74.013,848
1839697,0,0,0,0,976,74.013,848
1839717,0,0,0,0,976,74.013,848
1839738,0,0,0,0,976,74.013,848
1839758,0,0,0,0,976,74.013,848
1839778,0,0,0,0,976,74.013,848
1839799,0,0,0,0,976,74.013,848
1839820,0,0,0,0,976,74.013,848
1839839,0,0,0,0,976,74.013,848
1839860,0,0,0,0,976,74.013,848
1839880,0,0,0,0,976,74.013,848
1839901,0,0,0,0,976,74.013,848
1839921,0,0,0,0,976,74.013,848
1839941,0,0,0,0,976,74.013,848
1839962,0,0,0,0,976,74.013,848
1839982,0,0,0,0,976,74.013,848
1840004,0,0,0,0,976,74.013,848
1840025,0,0,0,0,976,74.013,848
1840043,0,0,0,0,976,74.013,848
1840063,0,0,0,0,976,74.013,848
1840083,0,0,0,0,976,74.013,848
1840104,0,0,0,0,976,74.013,848
1840126,0,0,0,0,976,74.013,848
1840153,0,0,0,0,976,74.013,848
1840173,0,0,0,0,976,74.013,848
1840194,0,0,0,0,976,74.013,848
1840213,0,0,0,0,976,74.013,848
1840234,0,0,0,0,976,74.013,848
1840254,0,0,0,0,976,74.013,848
1840275,0,0,0,0,976,74.013,848
1840297,0,0,0,0,976,74.013,848
1840318,0,0,0,0,976,74.013,848
1840338,0,0,0,0,976,74.013,848
1840361,0,0,0,0,976,74.013,848
1840381,0,0,0,0,976,74.013,848
1840402,0,0,0,0,976,74.013,848
1840422,0,0,0,0,976,74.013,848
1840443,0,0,0,0,976,74.013,848
1840463,0,0,0,0,976,74.013,848
1840484,0,0,0,0,976,74.013,848
1840504,0,0,0,0,976,74.013,848
1840523,0,0,0,0,976,74.013,848
1840544,0,0,0,0,976,74.013,848
1840563,0,0,0,0,976,74.013,848
1840583,0,0,0,0,976,74.013,848
1840604,0,0,0,0,976,74.013,848
1840623,0,0,0,0,976,74.013,848
1840643,0,0,0,0,976,74.013,848
1840663,0,0,0,0,976,74.013,848
1840684,0,0,0,0,976,74.013,848
1840704,0,0,0,0,976,74.013,848
1840724,0,0,0,0,976,74.013,848
1840744,0,0,0,0,976,74.013,848
1840764,0,0,0,0,976,74.013,848
1840785,0,0,0,0,976,74.013,848
1840805,0,0,0,0,976,74.013,848
1840826,0,0,0,0,976,74.013,848
1840847,0,0,0,0,976,74.013,848
1840866,0,0,0,0,976,74.013,848
1840887,0,0,0,0,976,74.013,848
1840908,0,0,0,0,976,74.013,848
1840929,0,0,0,0,976,74.013,848
1840951,0,0,0,0,976,74.013,848
1840972,0,0,0,0,976,74.013,848
1840993,0,0,0,0,976,74.013,848
1841013,0,0,0,0,976,74.013,848
1841033,0,0,0,0,976,74.013,848
1841053,0,0,0,0,976,74.013,848
1841073,0,0,0,0,976,74.013,848
1841095,0,0,0,0,976,74.013,848
1841116,0,0,0,0,976,74.013,848
1841138,0,0,0,0,976,74.013,848
1841166,0,0,0,0,976,74.013,848
1841187,0,0,0,0,976,74.013,848
1841208,0,0,0,0,976,74.013,848
1841229,0,0,0,0,976,74.013,848
1841250,0,0,0,0,976,74.013,848
1841271,0,0,0,0,976,74.013,848
1841292,0,0,0,0,976,74.013,848
1841313,0,0,0,0,976,74.013,848
1841334,0,0,0,0,976,74.013,848
1841356,0,0,0,0,976,74.013,848
1841377,0,0,0,0,976,74.013,848
1841400,0,0,0,0,976,74.013,848
1841421,0,0,0,0,976,74.013,848
1841441,0,0,0,0,976,74.013,848
1841462,0,0,0,0,976,74.013,848
1841483,0,0,0,0,976,74.013,848
1841503,0,0,0,0,976,74.013,848
1841523,0,0,0,0,976,74.013,848
1841544,0,0,0,0,976,74.013,848
1841565,0,0,0,0,976,74.013,848
1841585,0,0,0,0,976,74.013,848
1841606,0,0,0,0,976,74.013,848
1841627,0,0,0,0,976,74.013,848
1841647,0,0,0,0,976,74.013,848
1841667,0,0,0,0,976,74.013,848
1841689,0,0,0,0,976,74.013,848
1841710,0,0,0,0,976,74.013,848
1841730,0,0,0,0,976,74.013,848
1841751,0,0,0,0,976,74.013,848
1841773,0,0,0,0,976,74.013,848
1841794,0,0,0,0,976,74.013,848
1841815,0,0,0,0,976,74.013,848
1841837,0,0,0,0,976,74.013,848
1841857,0,0,0,0,976,74.013,848
1841877,0,0,0,0,976,74.013,848
1841897,0,0,0,0,976,74.013,848
1841917,0,0,0,0,976,74.013,848
1841938,0,0,0,0,976,74.013,848
1841957,0,0,0,0,976,74.013,848
1841977,0,0,0,0,976,74.013,848
1841999,0,0,0,0,976,74.013,848
1842019,0,0,0,0,976,74.013,848
1842040,0,0,0,0,976,74.013,848
1842060,0,0,0,0,976,74.013,848
1842080,0,0,0,0,976,74.013,848
1842101,0,0,0,0,976,74.013,848
1842122,0,0,0,0,976,74.013,848
1842143,0,0,0,0,976,74.013,848
1842164,0,0,0,0,976,74.013,848
1842185,0,0,0,0,976,74.013,848
1842206,0,0,0,0,976,74.013,848
1842227,0,0,0,0,976,74.013,848
1842247,0,0,0,0,976,74.013,848
1842268,0,0,0,0,976,74.013,848
1842289,0,0,0,0,976,74.013,848
1842311,0,0,0,0,976,74.013,848
1842333,0,0,0,0,976,74.013,848
1842355,0,0,0,0,976,74.013,848
1842375,0,0,0,0,976,74.013,848
1842395,0,0,0,0,976,74.013,848
1842416,0,0,0,0,976,74.013,848
1842436,0,0,0,0,976,74.013,848
1842456,0,0,0,0,976,74.013,848
1842477,0,0,0,0,976,74.013,848
1842497,0,0,0,0,976,74.013,848
1842517,0,0,0,0,976,74.013,848
1842538,0,0,0,0,976,74.013,848
1842558,0,0,0,0,976,74.013,848
1842577,0,0,0,0,976,74.013,848
1842598,0,0,0,0,976,74.013,848
1842620,0,0,0,0,976,74.013,848
1842640,0,0,0,0,976,74.013,848
1842660,0,0,0,0,976,74.013,848
1842681,0,0,0,0,976,74.013,848
1842702,0,0,0,0,976,74.013,848
1842723,0,0,0,0,976,74.013,848
1842744,0,0,0,0,976,74.013,848
1842765,0,0,0,0,976,74.013,848
1842787,0,0,0,0,976,74.013,848
1842808,0,0,0,0,976,74.013,848
1842828,0,0,0,0,976,74.013,848
1842850,0,0,0,0,976,74.013,848
1842872,0,0,0,0,976,74.013,848
1842894,0,0,0,0,976,74.013,848
1842915,0,0,0,0,976,74.013,848
1842935,0,0,0,0,976,74.013,848
1842956,0,0,0,0,976,74.013,848
1842979,0,0,0,0,976,74.013,848
1843001,0,0,0,0,976,74.013,848
1843022,0,0,0,0,976,74.013,848
1843044,0,0,0,0,976,74.013,848
1843063,0,0,0,0,976,74.013,848
1843083,0,0,0,0,976,74.013,848
1843103,0,0,0,0,976,74.013,848
1843122,0,0,0,0,976,74.013,848
1843142,0,0,0,0,976,74.013,848
1843163,0,0,0,0,976,74.013,848
1843182,0,0,0,0,976,74.013,848
1843203,0,0,0,0,976,74.013,848
1843225,0,0,0,0,976,74.013,848
1843245,0,0,0,0,976,74.013,848
1843265,0,0,0,0,976,74.013,848
1843285,0,0,0,0,976,74.013,848
1843305,0,0,0,0,976,74.013,848
1843325,0,0,0,0,976,74.013,848
1843346,0,0,0,0,976,74.013,848
1843366,0,0,0,0,976,74.013,848
1843386,0,0,0,0,976,74.013,848
1843406,0,0,0,0,976,74.013,848
1843428,0,0,0,0,976,74.013,848
1843447,0,0,0,0,976,74.013,848
1843467,0,0,0,0,976,74.013,848
1843488,0,0,0,0,976,74.013,848
1843508,0,0,0,0,976,74.013,848
1843528,0,0,0,0,976,74.013,848
1843548,0,0,0,0,976,74.013,848
1843568,0,0,0,0,976,74.013,848
1843590,0,0,0,0,976,74.013,848
1843611,0,0,0,0,976,74.013,848
1843634,0,0,0,0,976,74.013,848
1843655,0,0,0,0,976,74.013,848
1843686,0,0,0,0,976,74.013,848
1843710,0,0,0,0,976,74.013,848
1843731,0,0,0,0,976,74.013,848
1843751,0,0,0,0,976,74.013,848
1843772,0,0,0,0,976,74.013,848
1843793,0,0,0,0,976,74.013,848
1843812,0,0,0,0,976,74.013,848
1843833,0,0,0,0,976,74.013,848
1843853,0,0,0,0,976,74.013,848
1843874,0,0,0,0,976,74.013,848
1843896,0,0,0,0,976,74.013,848
1843917,0,0,0,0,976,74.013,848
1843938,0,0,0,0,976,74.013,848
1843958,0,0,0,0,976,74.013,848
1843978,0,0,0,0,976,74.013,848
1843998,0,0,0,0,976,74.013,848
1844020,0,0,0,0,976,74.013,848
1844043,0,0,0,0,976,74.013,848
1844067,0,0,0,0,976,74.013,848
1844087,0,0,0,0,976,74.013,848
1844107,0,0,0,0,976,74.013,848
1844128,0,0,0,0,976,74.013,848
1844149,0,0,0,0,976,74.013,848
1844169,0,0,0,0,976,74.013,848
1844189,0,0,0,0,976,74.013,848
1844210,0,0,0,0,976,74.013,848
1844230,0,0,0,0,976,74.013,848
1844250,0,0,0,0,976,74.013,848
1844272,0,0,0,0,976,74.013,848
1844294,0,0,0,0,976,74.013,848
1844315,0,0,0,0,976,74.013,848
1844336,0,0,0,0,976,74.013,848
1844356,0,0,0,0,976,74.013,848
1844376,0,0,0,0,976,74.013,848
1844396,0,0,0,0,976,74.013,848
1844417,0,0,0,0,976,74.013,848
1844440,0,0,0,0,976,74.013,848
1844460,0,0,0,0,976,74.013,848
1844481,0,0,0,0,976,74.013,848
1844502,0,0,0,0,976,74.013,848
1844523,0,0,0,0,976,74.013,848
1844543,0,0,0,0,976,74.013,848
1844564,0,0,0,0,976,74.013,848
1844585,0,0,0,0,976,74.013,848
1844605,0,0,0,0,976,74.013,848
1844626,0,0,0,0,976,74.013,848
1844646,0,0,0,0,976,74.013,848
1844666,0,0,0,0,976,74.013,848
1844686,0,0,0,0,976,74.013,848
1844706,0,0,0,0,976,74.013,848
1844726,0,0,0,0,976,74.013,848
1844747,0,0,0,0,976,74.013,848
1844767,0,0,0,0,976,74.013,848
1844789,0,0,0,0,976,74.013,848
1844810,0,0,0,0,976,74.013,848
1844832,0,0,0,0,976,74.013,848
1844855,0,0,0,0,976,74.013,848
1844877,0,0,0,0,976,74.013,848
1844899,0,0,0,0,976,74.013,848
1844919,0,0,0,0,976,74.013,848
1844939,0,0,0,0,976,74.013,848
1844960,0,0,0,0,976,74.013,848
1844981,0,0,0,0,976,74.013,848
1845001,0,0,0,0,976,74.013,848
1845023,0,0,0,0,976,74.013,848
1845043,0,0,0,0,976,74.013,848
1845064,0,0,0,0,976,74.013,848
1845084,0,0,0,0,976,74.013,848
1845105,0,0,0,0,976,74.013,848
1845125,0,0,0,0,976,74.013,848
1845145,0,0,0,0,976,74.013,848
1845165,0,0,0,0,976,74.013,848
1845188,0,0,0,0,976,74.013,848
1845209,0,0,0,0,976,74.013,848
1845229,0,0,0,0,976,74.013,848
1845250,0,0,0,0,976,74.013,848
1845272,0,0,0,0,976,74.013,848
1845293,0,0,0,0,976,74.013,848
1845314,0,0,0,0,976,74.013,848
1845335,0,0,0,0,976,74.013,848
1845355,0,0,0,0,976,74.013,848
1845376,0,0,0,0,976,74.013,848
1845398,0,0,0,0,976,74.013,848
1845421,0,0,0,0,976,74.013,848
1845443,0,0,0,0,976,74.013,848
1845465,0,0,0,0,976,74.013,848
1845486,0,0,0,0,976,74.013,848
1845508,0,0,0,0,976,74.013,848
1845529,0,0,0,0,976,74.013,848
1845553,0,0,0,0,976,74.013,848
1845574,0,0,0,0,976,74.013,848
1845607,0,0,0,0,976,74.013,848
1845636,0,0,0,0,976,74.013,848
1845656,0,0,0,0,976,74.013,848
1845678,0,0,0,0,976,74.013,848
1845700,0,0,0,0,976,74.013,848
1845723,0,0,0,0,976,74.013,848
1845746,0,0,0,0,976,74.013,848
1845769,0,0,0,0,976,74.013,848
1845795,0,0,0,0,976,74.013,848
1845818,0,0,0,0,976,74.013,848
1845841,0,0,0,0,976,74.013,848
1845867,0,0,0,0,976,74.013,848
1845891,0,0,0,0,976,74.013,848
1845919,0,0,0,0,976,74.013,848
1845946,0,0,0,0,976,74.013,848
1845987,0,0,0,0,976,74.013,848
1846013,0,0,0,0,976,74.013,848
1846042,0,0,0,0,976,74.013,848
1846069,0,0,0,0,976,74.013,848
1846097,0,0,0,0,976,74.013,848
1846120,0,0,0,0,976,74.013,848
1846144,0,0,0,0,976,74.013,848
1846166,0,0,0,0,976,74.013,848
1846187,0,0,0,0,976,74.013,848
1846211,0,0,0,0,976,74.013,848
1846234,0,0,0,0,976,74.013,848
1846256,0,0,0,0,976,74.013,848
1846277,0,0,0,0,976,74.013,848
1846298,0,0,0,0,976,74.013,848
1846319,0,0,0,0,976,74.013,848
1846346,0,0,0,0,976,74.013,848
1846369,0,0,0,0,976,74.013,848
1846390,0,0,0,0,976,74.013,848
1846413,0,0,0,0,976,74.013,848
1846435,0,0,0,0,976,74.013,848
1846456,0,0,0,0,976,74.013,848
1846478,0,0,0,0,976,74.013,848
1846500,0,0,0,0,976,74.013,848
1846521,0,0,0,0,976,74.013,848
1846542,0,0,0,0,976,74.013,848
1846564,0,0,0,0,976,74.013,848
1846586,0,0,0,0,976,74.013,848
1846607,0,0,0,0,976,74.013,848
1846627,0,0,0,0,976,74.013,848
1846648,0,0,0,0,976,74.013,848
1846669,0,0,0,0,976,74.013,848
1846691,0,0,0,0,976,74.013,848
1846711,0,0,0,0,976,74.013,848
1846732,0,0,0,0,976,74.013,848
1846753,0,0,0,0,976,74.013,848
1846777,0,0,0,0,976,74.013,848
1846796,0,0,0,0,976,74.013,848
1846816,0,0,0,0,976,74.013,848
1846836,0,0,0,0,976,74.013,848
1846857,0,0,0,0,976,74.013,848
1846876,0,0,0,0,976,74.013,848
1846895,0,0,0,0,976,74.013,848
1846915,0,0,0,0,976,74.013,848
1846935,0,0,0,0,976,74.013,848
1846956,0,0,0,0,976,74.013,848
1846977,0,0,0,0,976,74.013,848
1846999,0,0,0,0,976,74.013,848
1847021,0,0,0,0,976,74.013,848
1847043,0,0,0,0,976,74.013,848
1847064,0,0,0,0,976,74.013,848
1847103,0,0,0,0,976,74.013,848
1847129,0,0,0,0,976,74.013,848
1847154,0,0,0,0,976,74.013,848
1847176,0,0,0,0,976,74.013,848
1847196,0,0,0,0,976,74.013,848
1847216,0,0,0,0,976,74.013,848
1847236,0,0,0,0,976,74.013,848
1847256,0,0,0,0,976,74.013,848
1847276,0,0,0,0,976,74.013,848
1847295,0,0,0,0,976,74.013,848
1847316,0,0,0,0,976,74.013,848
1847337,0,0,0,0,976,74.013,848
1847357,0,0,0,0,976,74.013,848
1847377,0,0,0,0,976,74.013,848
1847397,0,0,0,0,976,74.013,848
1847417,0,0,0,0,976,74.013,848
1847436,0,0,0,0,976,74.013,848
1847457,0,0,0,0,976,74.013,848
1847478,0,0,0,0,976,74.013,848
1847497,0,0,0,0,976,74.013,848
1847519,0,0,0,0,976,74.013,848
1847540,0,0,0,0,976,74.013,848
1847560,0,0,0,0,976,74.013,848
1847580,0,0,0,0,976,74.013,848
1847601,0,0,0,0,976,74.013,848
1847621,0,0,0,0,976,74.013,848
1847641,0,0,0,0,976,74.013,848
1847663,0,0,0,0,976,74.013,848
1847682,0,0,0,0,976,74.013,848
1847702,0,0,0,0,976,74.013,848
1847724,0,0,0,0,976,74.013,848
1847749,0,0,0,0,976,74.013,848
1847771,0,0,0,0,976,74.013,848
1847791,0,0,0,0,976,74.013,848
1847812,0,0,0,0,976,74.013,848
1847834,0,0,0,0,976,74.013,848
1847863,0,0,0,0,976,74.013,848
1847878,0,0,0,0,976,74.013,848
1847888,0,0,0,0,976,74.013,848
1847900,0,0,0,0,976,74.013,848
1847909,0,0,0,0,976,74.013,848
1847918,0,0,0,0,976,74.013,848
1847928,0,0,0,0,976,74.013,848
1847939,0,0,0,0,976,74.013,848
1847950,0,0,0,0,976,74.013,848
1847960,0,0,0,0,976,74.013,848
1847971,0,0,0,0,976,74.013,848
1847982,0,0,0,0,976,74.013,848
1847993,0,0,0,0,976,74.013,848
1848004,0,0,0,0,976,74.013,848
1848013,0,0,0,0,976,74.013,848
1848025,0,0,0,0,976,74.013,848
1848036,0,0,0,0,976,74.013,848
1848045,0,0,0,0,976,74.013,848
1848056,0,0,0,0,976,74.013,848
1848068,0,0,0,0,976,74.013,848
1848079,0,0,0,0,976,74.013,848
1848091,0,0,0,0,976,74.013,848
1848101,0,0,0,0,976,74.013,848
1848110,0,0,0,0,976,74.013,848
1848122,0,0,0,0,976,74.013,848
1848132,0,0,0,0,976,74.013,848
1848143,0,0,0,0,976,74.013,848
1848153,0,0,0,0,976,74.013,848
1848165,0,0,0,0,976,74.013,848
1848176,0,0,0,0,976,74.013,848
1848186,0,0,0,0,976,74.013,848
1848197,0,0,0,0,976,74.013,848
1848208,0,0,0,0,976,74.013,848
1848220,0,0,0,0,976,74.013,848
1848230,0,0,0,0,976,74.013,848
1848241,0,0,0,0,976,74.013,848
1848250,0,0,0,0,976,74.013,848
1848259,0,0,0,0,976,74.013,848
1848270,0,0,0,0,976,74.013,848
1848280,0,0,0,0,976,74.013,848
1848291,0,0,0,0,976,74.013,848
1848303,0,0,0,0,976,74.013,848
1848317,0,0,0,0,976,74.013,848
1848326,0,0,0,0,976,74.013,848
1848335,0,0,0,0,976,74.013,848
1848345,0,0,0,0,976,74.013,848
1848355,0,0,0,0,976,74.013,848
1848366,0,0,0,0,976,74.013,848
1848377,0,0,0,0,976,74.013,848
1848387,0,0,0,0,976,74.013,848
1848398,0,0,0,0,976,74.013,848
1848409,0,0,0,0,976,74.013,848
1848419,0,0,0,0,976,74.013,848
1848429,0,0,0,0,976,74.013,848
1848439,0,0,0,0,976,74.013,848
1848449,0,0,0,0,976,74.013,848
1848460,0,0,0,0,976,74.013,848
1848470,0,0,0,0,976,74.013,848
1848481,0,0,0,0,976,74.013,848
1848492,0,0,0,0,976,74.013,848
1848502,0,0,0,0,976,74.013,848
1848513,0,0,0,0,976,74.013,848
1848525,0,0,0,0,976,74.013,848
1848534,0,0,0,0,976,74.013,848
1848544,0,0,0,0,976,74.013,848
1848553,0,0,0,0,976,74.013,848
1848564,0,0,0,0,976,74.013,848
1848575,0,0,0,0,976,74.013,848
1848585,0,0,0,0,976,74.013,848
1848595,0,0,0,0,976,74.013,848
1848606,0,0,0,0,976,74.013,848
1848620,0,0,0,0,976,74.013,848
1848632,0,0,0,0,976,74.013,848
1848641,0,0,0,0,976,74.013,848
1848652,0,0,0,0,976,74.013,848
1848661,0,0,0,0,976,74.013,848
1848670,0,0,0,0,976,74.013,848
