Timestamp,Accel,Brake,Steer,Speed,PosX,PosY,PosZ,CurrentCP,RaceTime
3866053,1,0,0,12.2963,971.273,74.012,848,19,0
3866064,1,0,0,12.4533,971.151,74.012,848,19,0
3866073,1,0,0,12.6112,971.026,74.012,848,19,0
3866083,1,0,0,12.7683,970.9,74.012,848,19,0
3866094,1,0,0,12.941,970.759,74.012,848,19,0
3866105,1,0,0,13.099,970.63,74.012,848,19,0
3866115,1,0,0,13.2717,970.486,74.012,848,19,0
3866125,1,0,0,13.4288,970.353,74.012,848,19,0
3866135,1,0,0,13.5867,970.219,74.012,848,19,0
3866147,1,0,0,13.7596,970.069,74.0118,848,19,0
3866156,1,0,0,13.9334,969.917,74.011,848,19,0
3866168,1,0,0,14.0911,969.778,74.011,848,19,0
3866178,1,0,0,14.2642,969.623,74.0106,848,19,0
3866187,1,0,0,14.4222,969.481,74.01,848,19,0
3866199,1,0,0,14.596,969.323,74.01,848,19,0
3866209,1,0,0,14.754,969.177,74.01,848,19,0
3866219,1,0,0,14.912,969.029,74.0095,848,19,0
3866229,1,0,0,15.07,968.88,74.009,848,19,0
3866241,1,0,0,15.2438,968.715,74.009,848,19,0
3866251,1,0,0,15.4018,968.562,74.009,848,19,0
3866262,1,0,0,15.5756,968.393,74.0083,848,19,0
3866271,1,0,0,15.7343,968.237,74.008,848,19,0
3866283,1,0,0,15.9242,968.048,74.008,848,19,0
3866293,1,0,0,16.0664,967.905,74.008,848,19,0
3866305,1,0,0,16.257,967.712,74.008,848,19,0
3866314,1,0,0,16.415,967.549,74.008,848,19,0
3866333,1,0,0,16.6846,967.269,74.008,848,19,0
3866341,1,0,0,16.8268,967.119,74.008,848,19,0
3866349,1,0,0,16.9695,966.968,74.008,848,19,0
3866360,1,0,0,17.1438,966.781,74.008,848,19,0
3866371,1,0,0,17.3183,966.592,74.008,848,19,0
3866384,1,0,0,17.5082,966.385,74.0089,848,19,0
3866395,1,0,0,17.6978,966.173,74.009,848,19,0
3866406,1,0,0,17.8718,965.978,74.009,848,19,0
3866416,1,0,0,18.0464,965.782,74.009,848,19,0
3866427,1,0,0,18.2044,965.602,74.0092,848,19,0
3866439,1,0,0,18.4098,965.365,74.01,848,19,0
3866450,1,0,0,18.5678,965.18,74.01,848,19,0
3866462,1,0,0,18.7416,964.976,74.01,848,19,0
3866472,1,0,0,18.9154,964.77,74.01,848,19,0
3866483,1,0,0,19.104,964.542,74.01,848,19,0
3866496,1,0,0,19.262,964.351,74.011,848,19,0
3866506,1,0,0,19.4516,964.12,74.011,848,19,0
3866517,1,0,0,19.6094,963.925,74.011,848,19,0
3866529,1,0,0,19.814,963.67,74.011,848,19,0
3866542,1,0,0,20.0036,963.432,74.011,848,19,0
3866551,1,0,0,20.1766,963.212,74.011,848,19,0
3866563,1,0,0,20.366,962.97,74.011,848,19,0
3866577,1,0,0,20.5388,962.746,74.011,848,19,0
3866587,1,0,0,20.7126,962.52,74.011,848,19,0
3866598,1,0,0,20.9018,962.271,74.011,848,19,0
3866609,1,0,0,21.0434,962.082,74.011,848,19,0
3866621,1,0,0,21.2646,961.788,74.011,848,19,0
3866632,1,0,0,21.4062,961.596,74.011,848,19,0
3866642,1,0,0,21.5954,961.339,74.011,848,19,0
3866652,1,0,0,21.7534,961.123,74.0102,848,19,0
3866664,1,0,0,21.943,960.862,74.01,848,19,0
3866675,1,0,0,22.1168,960.621,74.0099,848,19,0
3866685,1,0,0,22.2906,960.378,74.009,848,19,0
3866698,1,0,0,22.4647,960.133,74.0084,848,19,0
3866708,1,0,0,22.6404,959.887,74.0058,848,19,0
3866719,1,0,0,22.8175,959.639,74.0015,848,19,0
3866730,1,0,0,22.9795,959.413,73.997,848,19,0
3866740,1,0,0,23.16,959.162,73.9914,848,19,0
3866751,1,0,0,23.3268,958.933,73.9848,848,19,0
3866761,1,0,0,23.5123,958.68,73.9764,848,19,0
3866770,1,0,0,23.6841,958.448,73.967,848,19,0
3866782,1,0,0,23.8752,958.191,73.9552,848,19,0
3866794,1,0,0,24.0524,957.957,73.9442,848,19,0
3866804,1,0,0,24.268,957.674,73.928,848,19,0
3866815,1,0,0,24.4538,957.388,73.9105,848,19,0
3866824,1,0,0,24.469,957.198,73.898,848,19,0
3866837,1,0,0,24.6721,956.935,73.8779,848,19,0
3866848,1,0,0,24.9022,956.646,73.8521,848,19,0
3866858,1,0,0,25.1164,956.379,73.8256,848,19,0
3866868,1,0,0,25.314,956.135,73.7984,848,19,0
3866881,1,0,0,25.5355,955.863,73.7655,848,19,0
3866891,1,0,0,25.76,955.59,73.7302,848,19,0
3866903,1,0,0,25.8748,955.289,73.6871,848,19,0
3866914,1,0,0,26.0648,955.013,73.6439,848,19,0
3866925,1,0,0,26.2776,954.76,73.6022,848,19,0
3866936,1,0,0,26.4943,954.505,73.5575,848,19,0
3866948,1,0,0,26.7794,954.17,73.495,848,19,0
3866958,1,0,0,27.0245,953.886,73.4388,848,19,0
3866969,1,0,0,27.2732,953.598,73.3786,848,19,0
3866979,1,0,0,27.502,953.335,73.3214,848,19,0
3866988,1,0,0,27.7328,953.071,73.2608,848,19,0
3867000,1,0,0,28.0136,952.752,73.184,848,19,0
3867011,1,0,0,28.2202,952.483,73.1172,848,19,0
3867020,1,0,0,28.3436,952.213,73.0468,848,19,0
3867030,1,0,0,28.4334,951.916,72.9669,848,19,0
3867044,1,0,0,28.526,951.618,72.8834,848,19,0
3867051,1,0,0,28.6039,951.374,72.8127,848,19,0
3867064,1,0,0,28.711,951.047,72.7161,848,19,0
3867073,1,0,0,28.8019,950.775,72.6315,848,19,0
3867083,1,0,0,28.8956,950.504,72.5456,848,19,0
3867094,1,0,0,29.0097,950.177,72.4379,848,19,0
3867105,1,0,0,29.1068,949.905,72.3467,848,19,0
3867115,1,0,0,29.205,949.632,72.2534,848,19,0
3867125,1,0,0,29.3052,949.358,72.1573,848,19,0
3867137,1,0,0,29.4176,949.056,72.0502,848,19,0
3867148,1,0,0,29.5312,948.753,71.9407,848,19,0
3867158,1,0,0,29.6355,948.478,71.8391,848,19,0
3867167,1,0,0,29.7411,948.202,71.7355,848,19,0
3867180,1,0,0,29.8695,947.871,71.609,848,19,0
3867188,1,0,0,29.977,947.593,71.5025,848,19,0
3867199,1,0,0,30.086,947.315,71.3945,848,19,0
3867209,1,0,0,30.207,947.008,71.274,848,19,0
3867220,1,0,0,30.3176,946.728,71.1628,848,19,0
3867231,1,0,0,30.4286,946.447,71.0508,848,19,0
3867241,1,0,0,30.5514,946.137,70.9262,848,19,0
3867252,1,0,0,30.6528,945.882,70.8236,848,19,0
3867263,1,0,0,30.7658,945.599,70.7084,848,19,0
3867272,1,0,0,30.9678,945.286,70.5801,848,19,0
3867282,1,0,0,31.1918,944.999,70.4624,848,19,0
3867292,1,0,0,31.4158,944.711,70.3437,848,19,0
3867302,1,0,0,31.7304,944.304,70.1759,848,19,0
3867313,1,0,0,31.8648,944.128,70.1033,848,19,0
3867321,1,0,0,32.0895,943.833,69.9809,848,19,0
3867331,1,0,0,32.3131,943.536,69.8579,848,19,0
3867342,1,0,0,32.5354,943.236,69.7349,848,19,0
3867350,1,0,0,32.7581,942.933,69.6112,848,19,0
3867362,1,0,0,32.9797,942.628,69.4879,848,19,0
3867371,1,0,0,33.2014,942.32,69.3656,848,19,0
3867384,1,0,0,33.4227,942.009,69.2429,848,19,0
3867395,1,0,0,33.6642,941.665,69.1076,848,19,0
3867406,1,0,0,33.9033,941.317,68.9741,848,19,0
3867418,1,0,0,34.1848,940.902,68.8144,848,19,0
3867432,1,0,0,34.4826,940.45,68.6434,848,19,0
3867445,1,0,0,34.7998,939.96,68.4617,848,19,0
3867458,1,0,0,35.0702,939.532,68.3042,848,19,0
3867467,1,0,0,35.2574,939.232,68.1989,848,19,0
3867479,1,0,0,35.5045,938.828,68.0585,848,19,0
3867486,1,0,0,35.6864,938.523,67.9556,848,19,0
3867499,1,0,0,35.908,938.146,67.8325,848,19,0
3867508,1,0,0,36.0874,937.836,67.732,848,19,0
3867517,1,0,0,36.2623,937.524,67.6345,848,19,0
3867528,1,0,0,36.4539,937.174,67.5289,848,19,0
3867538,1,0,0,36.68,936.75,67.4025,848,19,0
3867548,1,0,0,36.8426,936.429,67.311,848,19,0
3867558,1,0,0,37.0216,936.071,67.2102,848,19,0
3867567,1,0,0,37.1785,935.746,67.1199,848,19,0
3867579,1,0,0,37.3652,935.345,67.0148,848,19,0
3867588,1,0,0,37.542,934.978,66.9214,848,19,0
3867598,1,0,0,37.7126,934.609,66.8322,848,19,0
3867608,1,0,0,37.8778,934.236,66.7502,848,19,0
3867620,1,0,0,38.0396,933.861,66.6694,848,19,0
3867629,1,0,0,38.1928,933.484,66.5932,848,19,0
3867639,1,0,0,38.3436,933.103,66.5208,848,19,0
3867648,1,0,0,38.487,932.721,66.4518,848,19,0
3867658,1,0,0,38.6248,932.336,66.3904,848,19,0
3867667,1,0,0,38.746,931.987,66.3376,847.999,19,0
3867678,1,0,0,38.8796,931.559,66.2782,847.999,19,0
3867687,1,0,0,38.99,931.207,66.2359,848,19,0
3867698,1,0,0,39.1058,930.813,66.1916,848,19,0
3867707,1,0,0,39.2154,930.419,66.1554,848,19,0
3867718,1,0,0,39.3416,929.981,66.1198,848,19,0
3867728,1,0,0,40.1027,929.622,66.091,848,19,0
3867737,1,0,0,42.4202,929.21,66.0634,848,19,0
3867748,1,0,0,44.4918,928.818,66.0462,848,19,0
3867759,1,0,0,46.9575,928.313,66.0369,847.999,19,0
3867768,1,0,0,49.151,927.831,66.0323,847.999,19,0
3867779,1,0,0,51.341,927.328,66.0348,847.999,19,0
3867789,1,0,0,53.5304,926.806,66.0408,847.999,19,0
3867798,1,0,0,55.5981,926.261,66.0468,847.999,19,0
3867809,1,0,0,57.4034,925.64,66.0526,847.998,19,0
3867817,1,0,0,58.789,925.061,66.0562,847.998,19,0
3867827,1,0,0,60.1744,924.468,66.0584,847.998,19,0
3867838,1,0,0,61.5612,923.862,66.059,847.998,19,0
3867850,1,0,0,62.8107,923.304,66.0587,847.998,19,0
3867859,1,0,0,64.479,922.543,66.057,847.997,19,0
3867870,1,0,0,65.8725,921.894,66.0545,847.997,19,0
3867878,1,0,0,67.1288,921.298,66.0518,847.997,19,0
3867888,1,0,0,68.6675,920.555,66.0475,847.998,19,0
3867899,1,0,0,70.068,919.864,66.043,847.998,19,0
3867908,1,0,0,71.328,919.231,66.0394,847.998,19,0
3867919,1,0,0,72.8675,918.442,66.0345,847.998,19,0
3867929,1,0,0,74.127,917.784,66.0304,847.998,19,0
3867939,1,0,0,75.6665,916.963,66.0265,847.999,19,0
3867949,1,0,0,76.9256,916.279,66.0238,847.999,19,0
3867957,1,0,0,78.343,915.506,66.0212,847.999,19,0
3867968,1,0,0,79.6504,914.798,66.0194,848,19,0
3867977,1,0,0,81.1184,913.997,66.0177,848,19,0
3867986,1,0,0,82.5864,913.182,66.0167,848,19,0
3867996,1,0,0,84.0544,912.351,66.016,848.001,19,0
3868006,1,0,0,85.3754,911.59,66.016,848.001,19,0
3868016,1,0,0,86.6957,910.818,66.0161,848.001,19,0
3868025,1,0,0,88.1626,909.946,66.0171,848.001,19,0
3868036,1,0,0,89.775,908.969,66.0182,848.001,19,0
3868044,1,0,0,90.947,908.248,66.019,848.001,19,0
3868054,1,0,0,92.412,907.332,66.021,848.002,19,0
3868062,1,0,0,93.5832,906.589,66.0226,848.002,19,0
3868071,1,0,0,95.0464,905.647,66.0245,848.002,19,0
3868082,1,0,0,96.3127,904.786,66.0271,848.002,19,0
3868090,1,0,0,97.564,903.914,66.0291,848.003,19,0
3868100,1,0,0,98.8145,903.031,66.0316,848.003,19,0
3868108,1,0,0,100.064,902.137,66.0342,848.003,19,0
3868118,1,0,0,101.313,901.231,66.0367,848.003,19,0
3868128,1,0,0,102.56,900.314,66.0385,848.003,19,0
3868136,1,0,0,103.946,899.281,66.0404,848.004,19,0
3868144,1,0,0,104.916,898.551,66.0418,848.004,19,0
3868152,1,0,0,105.952,897.602,66.0436,848.004,19,0
3868161,1,0,0,106.472,896.538,66.0456,848.005,19,0
3868171,1,0,0,106.789,895.685,66.0466,848.005,19,0
3868179,1,0,0,107.154,894.722,66.0476,848.006,19,0
3868188,1,0,0,107.52,893.755,66.0481,848.006,19,0
3868197,1,0,0,107.888,892.785,66.048,848.006,19,0
3868207,1,0,0,108.256,891.813,66.048,848.007,19,0
3868216,1,0,0,108.668,890.729,66.0478,848.007,19,0
3868224,1,0,0,108.998,889.858,66.047,848.008,19,0
3868232,1,0,0,109.329,888.985,66.0462,848.008,19,0
3868242,1,0,0,109.745,887.891,66.0452,848.009,19,0
3868251,1,0,0,110.12,886.902,66.0436,848.009,19,0
3868259,1,0,0,110.496,885.909,66.0418,848.01,19,0
3868267,1,0,0,110.831,885.024,66.0402,848.01,19,0
3868276,1,0,0,111.161,884.137,66.0386,848.01,19,0
3868288,1,0,0,111.512,883.137,66.0367,848.011,19,0
3868296,1,0,0,111.875,881.908,66.0336,848.011,19,0
3868304,1,0,0,112.14,881.014,66.032,848.012,19,0
3868312,1,0,0,112.405,880.117,66.0296,848.012,19,0
3868322,1,0,0,112.736,878.992,66.0274,848.013,19,0
3868331,1,0,0,113.001,878.091,66.0252,848.013,19,0
3868340,1,0,0,113.298,877.074,66.023,848.013,19,0
3868349,1,0,0,113.595,876.054,66.0208,848.014,19,0
3868358,1,0,0,113.926,874.918,66.0182,848.014,19,0
3868367,1,0,0,114.191,874.007,66.0166,848.015,19,0
3868376,1,0,0,114.488,872.979,66.0148,848.015,19,0
3868385,1,0,0,114.785,871.949,66.013,848.016,19,0
3868393,1,0,0,115.049,871.03,66.0122,848.016,19,0
3868401,1,0,0,115.38,869.879,66.012,848.017,19,0
3868410,1,0,1,115.612,869.071,66.0125,848.017,19,0
3868418,1,0,1,115.942,867.913,66.013,848.017,19,0
3868428,1,0,1,116.206,866.985,66.0133,848.017,19,0
3868436,1,0,1,116.536,865.822,66.0143,848.015,19,0
3868444,1,0,1,116.767,865.006,66.015,848.013,19,0
3868453,1,0,1,117.063,863.953,66.0149,848.01,19,0
3868463,1,0,1,117.391,862.781,66.0159,848.004,19,0
3868471,1,0,1,117.654,861.841,66.0167,847.998,19,0
3868482,1,0,0,118.016,860.545,66.0178,847.988,19,0
3868489,1,0,0,118.247,859.718,66.018,847.98,19,0
3868501,1,0,0,118.543,858.653,66.0184,847.969,19,0
3868511,1,0,0,118.905,857.347,66.0195,847.954,19,0
3868520,1,0,0,119.233,856.156,66.0205,847.937,19,0
3868529,1,0,0,119.528,855.082,66.0214,847.921,19,0
3868539,1,0,0,119.823,854.005,66.0226,847.902,19,0
3868547,1,0,0,120.15,852.805,66.0244,847.879,19,0
3868555,1,0,0,120.412,851.843,66.0252,847.857,19,0
3868565,1,0,0,120.739,850.637,66.0272,847.829,19,0
3868574,1,0,0,121.033,849.55,66.029,847.8,19,0
3868583,1,0,0,121.326,848.46,66.0299,847.77,19,0
3868592,1,0,0,121.62,847.367,66.0316,847.737,19,0
3868604,1,0,0,121.946,846.15,66.0328,847.7,19,0
3868621,1,0,0,122.272,844.93,66.0338,847.659,19,0
3868628,1,0,0,122.792,842.97,66.0364,847.59,19,0
3868636,1,0,0,123.053,841.987,66.0371,847.554,19,0
3868644,1,0,0,123.313,841.003,66.037,847.517,19,0
3868653,1,0,0,123.606,839.893,66.0379,847.474,19,0
3868663,1,0,0,123.9,838.78,66.038,847.429,19,0
3868672,1,0,0,124.225,837.54,66.038,847.378,19,0
3868680,1,0,0,124.486,836.547,66.038,847.337,19,0
3868687,1,0,0,124.779,835.426,66.038,847.289,19,0
3868697,1,0,0,125.072,834.303,66.0376,847.24,19,0
3868706,1,0,0,125.333,833.303,66.0368,847.196,19,0
3868716,1,0,0,125.659,832.049,66.0358,847.14,19,0
3868724,1,0,0,125.921,831.044,66.035,847.094,19,0
3868731,1,0,0,126.182,830.037,66.0342,847.048,19,0
3868741,1,0,0,126.509,828.775,66.0332,846.989,19,0
3868752,1,0,0,126.77,827.763,66.0324,846.941,19,0
3868764,1,0,0,127.129,826.369,66.0306,846.874,19,0
3868775,1,0,0,127.489,824.971,66.0292,846.807,19,0
3868785,1,0,0,127.848,823.568,66.0272,846.737,19,0
3868796,1,0,0,128.143,822.418,66.0254,846.68,19,0
3868805,1,0,0,128.503,821.008,66.0241,846.609,19,0
3868814,1,0,0,128.798,819.852,66.0224,846.551,19,0
3868822,1,0,0,129.125,818.565,66.0204,846.485,19,0
3868829,1,0,-1,129.387,817.532,66.0194,846.432,19,0
3868839,1,0,-1,129.682,816.368,66.018,846.373,19,0
3868848,1,0,-1,129.943,815.331,66.0167,846.32,19,0
3868855,1,0,-1,130.237,814.162,66.016,846.261,19,0
3868865,1,0,-1,130.532,812.991,66.0159,846.203,19,0
3868874,1,0,-1,130.825,811.817,66.015,846.145,19,0
3868882,1,0,-1,131.086,810.771,66.0158,846.095,19,0
3868890,1,0,-1,131.347,809.723,66.016,846.045,19,0
3868899,1,0,-1,131.64,808.541,66.016,845.99,19,0
3868908,1,0,-1,131.933,807.356,66.0164,845.938,19,0
3868916,1,0,-1,132.194,806.301,66.0172,845.892,19,0
3868923,1,0,-1,132.454,805.244,66.018,845.849,19,0
3868933,1,0,-1,132.715,804.185,66.0179,845.807,19,0
3868941,1,0,-1,133.008,802.99,66.0187,845.763,19,0
3868950,1,0,-1,133.3,801.793,66.0203,845.723,19,0
3868958,1,0,-1,133.561,800.726,66.0212,845.689,19,0
3868965,1,0,-1,133.823,799.658,66.021,845.656,19,0
3868974,1,0,-1,134.085,798.588,66.021,845.624,19,0
3868982,1,0,-1,134.049,797.516,66.0188,845.593,19,0
3868992,1,0,-1,134.012,796.445,66.0153,845.562,19,0
3869001,1,0,-1,133.964,795.107,66.0092,845.524,19,0
3869010,1,0,-1,133.918,793.902,66.0013,845.489,19,0
3869021,1,0,-1,133.871,792.698,65.9914,845.455,19,0
3869031,1,0,-1,133.817,791.36,65.9783,845.417,19,0
3869041,1,0,-1,133.754,789.889,65.9608,845.374,19,0
3869049,1,0,-1,133.7,788.686,65.9443,845.339,19,0
3869059,1,0,-1,133.639,787.351,65.9231,845.301,19,0
3869073,1,0,-1,133.549,785.48,65.8902,845.247,19,0
3869081,1,0,-1,133.496,784.412,65.8685,845.216,19,0
3869089,1,0,-1,133.434,783.21,65.8423,845.181,19,0
3869097,1,0,-1,133.377,782.143,65.8176,845.151,19,0
3869105,1,0,-1,133.32,781.076,65.7916,845.12,19,0
3869113,1,0,-1,133.253,779.875,65.76,845.085,19,0
3869122,1,0,-1,133.2,778.941,65.7345,845.058,19,0
3869135,1,0,-1,133.165,777.874,65.7033,845.027,19,0
3869145,1,0,-1,133.199,776.141,65.6494,844.979,19,0
3869153,1,0,-1,133.252,774.805,65.6058,844.944,19,0
3869161,1,0,-1,133.273,773.602,65.5851,844.913,19,0
3869170,1,0,-1,133.293,772.531,65.5715,844.889,19,0
3869179,1,0,-1,133.319,771.459,65.5558,844.867,19,0
3869185,1,0,-1,133.345,770.252,65.5336,844.844,19,0
3869192,1,0,-1,133.36,769.311,65.5147,844.827,19,0
3869199,1,0,-1,133.366,768.371,65.4982,844.814,19,0
3869207,1,0,0,133.372,767.431,65.4854,844.805,19,0
3869215,1,0,0,133.381,766.357,65.4754,844.797,19,0
3869222,1,0,0,133.392,765.283,65.4626,844.793,19,0
3869231,1,0,0,133.405,764.075,65.4474,844.796,19,0
3869240,1,0,0,133.431,763.002,65.4428,844.805,19,0
3869248,1,0,0,133.463,761.93,65.4436,844.822,19,0
3869257,1,0,0,133.501,760.725,65.4454,844.846,19,0
3869264,1,0,0,133.531,759.788,65.444,844.869,19,0
3869273,1,0,0,133.571,758.582,65.4395,844.903,19,0
3869282,1,0,0,133.612,757.376,65.4398,844.945,19,0
3869291,1,0,0,133.652,756.304,65.4376,844.988,19,0
3869299,1,0,0,133.7,755.098,65.4325,845.043,19,0
3869307,1,0,0,133.751,753.891,65.4254,845.104,19,0
3869314,1,0,0,133.794,752.952,65.419,845.157,19,0
3869325,1,0,0,133.86,751.612,65.4089,845.241,19,0
3869334,1,0,0,133.922,750.405,65.399,845.325,19,0
3869343,1,0,0,133.981,749.334,65.3902,845.406,19,0
3869351,1,0,0,134.05,748.128,65.3796,845.505,19,0
3869358,1,0,0,134.114,747.056,65.372,845.599,19,0
3869367,1,0,0,134.179,745.984,65.365,845.697,19,0
3869375,1,0,0,134.254,744.779,65.3558,845.811,19,0
3869383,1,0,0,134.314,743.841,65.3481,845.904,19,0
3869390,1,0,0,134.382,742.769,65.3393,846.012,19,0
3869398,1,0,0,134.453,741.698,65.33,846.125,19,0
3869407,1,0,0,134.524,740.626,65.3204,846.243,19,0
3869416,1,0,0,134.605,739.42,65.3094,846.38,19,0
3869423,1,0,0,134.679,738.35,65.299,846.506,19,0
3869432,1,0,0,134.754,737.279,65.2862,846.635,19,0
3869440,1,0,0,134.84,736.074,65.2718,846.787,19,0
3869448,1,0,0,134.907,735.137,65.2602,846.91,19,0
3869457,1,0,0,134.994,733.933,65.2446,847.073,19,0
3869465,1,0,0,135.071,732.862,65.2301,847.223,19,0
3869473,1,0,0,135.141,731.793,65.2149,847.379,19,0
3869482,1,0,0,135.207,730.723,65.199,847.54,19,0
3869488,1,0,0,135.267,729.653,65.182,847.706,19,0
3869497,1,0,0,135.321,728.584,65.1641,847.876,19,0
3869507,1,0,0,135.384,727.248,65.1408,848.096,19,0
3869515,1,0,0,135.431,726.181,65.1214,848.277,19,0
3869525,1,0,0,135.479,725.113,65.1006,848.462,19,0
3869533,1,0,0,135.534,723.913,65.0764,848.677,19,0
3869541,1,0,0,135.583,722.846,65.0542,848.871,19,0
3869550,1,0,-1,135.638,721.647,65.028,849.095,19,0
3869560,1,0,-1,135.693,720.448,65.001,849.321,19,0
3869569,1,0,-1,135.749,719.248,64.9734,849.548,19,0
3869575,1,0,-1,135.804,718.048,64.9444,849.778,19,0
3869584,1,0,-1,135.846,717.115,64.9213,849.958,19,0
3869592,1,0,-1,135.894,716.049,64.8949,850.165,19,0
3869601,1,0,-1,135.949,714.849,64.864,850.399,19,0
3869612,1,0,-1,136.003,713.649,64.832,850.636,19,0
3869621,1,0,-1,136.069,712.182,64.7918,850.928,19,0
3869629,1,0,-1,136.123,710.982,64.758,851.169,19,0
3869637,1,0,-1,136.171,709.915,64.7273,851.386,19,0
3869645,1,0,-1,136.213,708.981,64.7,851.577,19,0
3869652,1,0,-1,136.267,707.781,64.664,851.826,19,0
3869661,1,0,-1,136.321,706.582,64.6264,852.079,19,0
3869671,1,0,-1,136.368,705.516,64.5922,852.307,19,0
3869679,1,0,0,136.429,704.184,64.548,852.596,19,0
3869686,1,0,0,136.471,703.252,64.5162,852.803,19,0
3869696,1,0,0,136.526,702.054,64.4746,853.071,19,0
3869705,1,0,0,136.582,700.857,64.4321,853.344,19,0
3869718,1,0,0,136.638,699.66,64.388,853.619,19,0
3869736,1,0,0,136.707,698.197,64.3329,853.964,19,0
3869747,1,0,0,136.823,695.806,64.2393,854.538,19,0
3869757,1,0,0,136.9,694.213,64.1734,854.932,19,0
3869768,1,0,0,136.965,692.886,64.1173,855.265,19,0
3869778,1,0,0,137.037,691.428,64.0542,855.637,19,0
