Timestamp,Accel,Brake,Steer,Speed,PosX,PosY,PosZ
2594967,0,1,0,6.8923,968.854,74.017,848
2594977,0,1,0,6.7762,968.791,74.0164,848
2594986,0,1,0,6.6494,968.724,74.016,848
2594996,0,1,0,6.524,968.657,74.016,848
2595006,0,1,0,6.4008,968.592,74.0154,848
2595016,0,1,0,6.2806,968.527,74.015,848
2595027,0,1,0,6.1622,968.465,74.015,848
2595036,0,1,0,6.0454,968.403,74.0144,848
2595046,0,1,0,5.9306,968.343,74.014,848
2595058,0,1,0,5.8066,968.278,74.014,848
2595066,0,1,0,5.707,968.225,74.014,848
2595076,0,1,0,5.5874,968.162,74.0133,848
2595088,0,1,0,5.4808,968.106,74.013,848
2595096,0,1,0,5.3762,968.051,74.013,848
2595108,0,1,0,5.2729,967.998,74.013,848
2595117,0,1,0,5.05,967.939,74.013,848
2595127,0,1,0,4.8361,967.894,74.013,848
2595137,0,1,0,4.6026,967.846,74.0123,848
2595149,0,1,0,4.3506,967.795,74.012,848
2595160,0,1,0,4.125,967.751,74.0129,848
2595169,0,1,0,3.904,967.711,74.013,848
2595178,0,0,0,3.844,967.672,74.013,848
2595189,0,0,0,3.8211,967.63,74.013,848
2595199,0,0,0,3.801,967.592,74.013,848
2595210,0,0,0,3.781,967.554,74.014,848
2595220,0,0,0,3.761,967.516,74.014,848
2595230,0,0,0,3.74,967.475,74.014,848
2595240,0,0,0,3.72,967.437,74.014,848
2595251,0,0,0,3.7,967.4,74.014,848
2595261,0,0,0,3.681,967.363,74.014,848
2595272,0,0,0,3.6591,967.322,74.014,848
2595282,0,0,0,3.6382,967.283,74.014,848
2595293,0,0,0,3.619,967.246,74.014,848
2595303,0,0,0,3.5992,967.21,74.014,848
2595314,0,0,0,3.5764,967.167,74.0136,848
2595325,0,0,0,3.557,967.131,74.013,848
2595333,0,0,0,3.5393,967.098,74.013,848
2595345,0,0,0,3.518,967.059,74.013,848
2595354,0,0,0,3.4984,967.024,74.013,848
2595365,0,0,0,3.479,966.989,74.0126,848
2595374,0,0,0,3.4594,966.954,74.012,848
2595385,0,0,0,3.44,966.919,74.012,848
2595395,0,0,0,3.4185,966.881,74.012,848
2595407,0,0,0,3.399,966.847,74.012,848
2595417,0,0,0,3.377,966.81,74.012,848
2595429,0,0,0,3.3557,966.772,74.012,848
2595439,0,0,0,3.334,966.735,74.0111,848
2595449,0,0,0,3.312,966.698,74.012,848
2595460,0,0,0,3.292,966.664,74.012,848
2595469,0,0,0,3.272,966.631,74.012,848
2595481,0,0,0,3.25,966.596,74.012,848
2595500,0,0,0,3.228,966.56,74.012,848
2595510,0,0,0,3.228,966.56,74.012,848
2595530,0,0,0,3.228,966.56,74.012,848
2595543,0,0,0,3.228,966.56,74.012,848
2595556,0,0,0,3.228,966.56,74.012,848
2595565,0,0,0,3.228,966.56,74.012,848
2595577,0,0,0,3.228,966.56,74.012,848
2595586,0,0,0,3.228,966.56,74.012,848
2595610,0,0,0,3.228,966.56,74.012,848
2595623,0,0,0,3.228,966.56,74.012,848
2595632,0,0,0,3.228,966.56,74.012,848
2595644,0,0,0,3.228,966.56,74.012,848
2595654,0,0,0,3.228,966.56,74.012,848
2595666,0,0,0,3.228,966.56,74.012,848
2595678,0,0,0,3.228,966.56,74.012,848
2595690,0,0,0,3.228,966.56,74.012,848
2595701,0,0,0,3.228,966.56,74.012,848
2595712,0,0,0,3.228,966.56,74.012,848
2595724,0,0,0,3.228,966.56,74.012,848
2595735,0,0,0,3.228,966.56,74.012,848
2595747,0,0,0,3.228,966.56,74.012,848
2595759,0,0,0,3.228,966.56,74.012,848
2595770,0,0,0,3.228,966.56,74.012,848
2595782,0,0,0,3.228,966.56,74.012,848
2595794,0,0,0,3.228,966.56,74.012,848
2595804,0,0,0,3.228,966.56,74.012,848
2595815,0,0,0,3.228,966.56,74.012,848
2595827,0,0,0,3.228,966.56,74.012,848
2595838,0,0,0,3.228,966.56,74.012,848
2595849,0,0,0,3.228,966.56,74.012,848
2595860,0,0,0,3.228,966.56,74.012,848
2595871,0,0,0,3.228,966.56,74.012,848
2595883,0,0,0,3.228,966.56,74.012,848
2595894,0,0,0,3.228,966.56,74.012,848
2595905,0,0,0,3.228,966.56,74.012,848
2595917,0,0,0,3.228,966.56,74.012,848
2595929,0,0,0,3.228,966.56,74.012,848
2595940,0,0,0,3.228,966.56,74.012,848
2595952,0,0,0,3.228,966.56,74.012,848
2595971,0,0,0,3.228,966.56,74.012,848
2595993,0,0,0,3.228,966.56,74.012,848
2596013,0,0,0,3.228,966.56,74.012,848
2596032,0,0,0,3.228,966.56,74.012,848
2596051,0,0,0,3.228,966.56,74.012,848
2596071,0,0,0,3.228,966.56,74.012,848
2596092,0,0,0,3.228,966.56,74.012,848
2596112,0,0,0,3.228,966.56,74.012,848
2596132,0,0,0,3.228,966.56,74.012,848
2596151,0,0,0,3.228,966.56,74.012,848
2596170,0,0,0,3.228,966.56,74.012,848
2596191,0,0,0,3.228,966.56,74.012,848
2596213,0,0,0,3.228,966.56,74.012,848
2596234,0,0,0,3.228,966.56,74.012,848
2596254,0,0,0,3.228,966.56,74.012,848
2596275,0,0,0,3.228,966.56,74.012,848
2596297,0,0,0,3.228,966.56,74.012,848
2596317,0,0,0,3.228,966.56,74.012,848
2596337,0,0,0,3.228,966.56,74.012,848
2596357,0,0,0,3.228,966.56,74.012,848
2596378,0,0,0,3.228,966.56,74.012,848
2596398,0,0,0,3.228,966.56,74.012,848
2596419,0,0,0,3.228,966.56,74.012,848
2596439,0,0,0,3.228,966.56,74.012,848
2596458,0,0,0,3.228,966.56,74.012,848
2596477,0,0,0,3.228,966.56,74.012,848
2596497,0,0,0,3.228,966.56,74.012,848
2596516,0,0,0,3.228,966.56,74.012,848
2596536,0,0,0,3.228,966.56,74.012,848
2596557,0,0,0,3.228,966.56,74.012,848
2596578,0,0,0,3.228,966.56,74.012,848
2596598,0,0,0,3.228,966.56,74.012,848
2596618,0,0,0,3.228,966.56,74.012,848
2596638,0,0,0,3.228,966.56,74.012,848
2596658,0,0,0,3.228,966.56,74.012,848
2596679,0,0,0,3.228,966.56,74.012,848
2596702,0,0,0,3.228,966.56,74.012,848
2596736,0,0,0,3.228,966.56,74.012,848
2596759,0,0,0,3.228,966.56,74.012,848
2596786,0,0,0,3.228,966.56,74.012,848
2596810,0,0,0,3.228,966.56,74.012,848
2596834,0,0,0,3.228,966.56,74.012,848
2596858,0,0,0,3.228,966.56,74.012,848
2596883,0,0,0,3.228,966.56,74.012,848
2596912,0,0,0,3.228,966.56,74.012,848
2596937,0,0,0,3.228,966.56,74.012,848
2596959,0,0,0,3.228,966.56,74.012,848
2596980,0,0,0,3.228,966.56,74.012,848
2597002,0,0,0,3.228,966.56,74.012,848
2597023,0,0,0,3.228,966.56,74.012,848
2597045,0,0,0,3.228,966.56,74.012,848
2597067,0,0,0,3.228,966.56,74.012,848
2597090,0,0,0,3.228,966.56,74.012,848
2597111,0,0,0,3.228,966.56,74.012,848
2597133,0,0,0,3.228,966.56,74.012,848
2597153,0,0,0,3.228,966.56,74.012,848
2597174,0,0,0,3.228,966.56,74.012,848
2597202,0,0,0,3.228,966.56,74.012,848
2597232,0,0,0,3.228,966.56,74.012,848
2597259,0,0,0,3.228,966.56,74.012,848
2597290,0,0,0,3.228,966.56,74.012,848
2597313,0,0,0,3.228,966.56,74.012,848
2597336,0,0,0,3.228,966.56,74.012,848
2597358,0,0,0,3.228,966.56,74.012,848
2597380,0,0,0,3.228,966.56,74.012,848
2597402,0,0,0,3.228,966.56,74.012,848
2597424,0,0,0,3.228,966.56,74.012,848
2597445,0,0,0,3.228,966.56,74.012,848
2597465,0,0,0,3.228,966.56,74.012,848
2597487,0,0,0,3.228,966.56,74.012,848
2597509,0,0,0,3.228,966.56,74.012,848
2597529,0,0,0,3.228,966.56,74.012,848
2597551,0,0,0,3.228,966.56,74.012,848
2597572,0,0,0,3.228,966.56,74.012,848
2597594,0,0,0,3.228,966.56,74.012,848
2597615,0,0,0,3.228,966.56,74.012,848
2597637,0,0,0,3.228,966.56,74.012,848
2597657,0,0,0,3.228,966.56,74.012,848
2597678,0,0,0,3.228,966.56,74.012,848
2597699,0,0,0,3.228,966.56,74.012,848
2597721,0,0,0,3.228,966.56,74.012,848
2597744,0,0,0,3.228,966.56,74.012,848
2597765,0,0,0,3.228,966.56,74.012,848
2597784,0,0,0,3.228,966.56,74.012,848
2597805,0,0,0,3.228,966.56,74.012,848
2597825,0,0,0,3.228,966.56,74.012,848
2597845,0,0,0,3.228,966.56,74.012,848
2597865,0,0,0,3.228,966.56,74.012,848
2597887,0,0,0,3.228,966.56,74.012,848
2597907,0,0,0,3.228,966.56,74.012,848
2597936,0,0,0,3.228,966.56,74.012,848
2597963,0,0,0,3.228,966.56,74.012,848
2597987,0,0,0,3.228,966.56,74.012,848
2598007,0,0,0,3.228,966.56,74.012,848
2598027,0,0,0,3.228,966.56,74.012,848
2598046,0,0,0,3.228,966.56,74.012,848
2598065,0,0,0,3.228,966.56,74.012,848
2598088,0,0,0,3.228,966.56,74.012,848
2598108,0,0,0,3.228,966.56,74.012,848
2598127,0,0,0,3.228,966.56,74.012,848
2598148,0,0,0,3.228,966.56,74.012,848
2598169,0,0,0,3.228,966.56,74.012,848
2598188,0,0,0,3.228,966.56,74.012,848
2598209,0,0,0,3.228,966.56,74.012,848
2598229,0,0,0,3.228,966.56,74.012,848
2598250,0,0,0,3.228,966.56,74.012,848
2598271,0,0,0,3.228,966.56,74.012,848
2598291,0,0,0,3.228,966.56,74.012,848
2598311,0,0,0,3.228,966.56,74.012,848
2598331,0,0,0,3.228,966.56,74.012,848
2598352,0,0,0,3.228,966.56,74.012,848
2598372,0,0,0,3.228,966.56,74.012,848
2598392,0,0,0,3.228,966.56,74.012,848
2598413,0,0,0,3.228,966.56,74.012,848
2598432,0,0,0,3.228,966.56,74.012,848
2598453,0,0,0,3.228,966.56,74.012,848
2598474,0,0,0,3.228,966.56,74.012,848
2598495,0,0,0,3.228,966.56,74.012,848
2598517,0,0,0,3.228,966.56,74.012,848
2598537,0,0,0,3.228,966.56,74.012,848
2598557,0,0,0,3.228,966.56,74.012,848
2598577,0,0,0,3.228,966.56,74.012,848
2598599,0,0,0,3.228,966.56,74.012,848
2598621,0,0,0,3.228,966.56,74.012,848
2598640,0,0,0,3.228,966.56,74.012,848
2598661,0,0,0,3.228,966.56,74.012,848
2598680,0,0,0,3.228,966.56,74.012,848
2598701,0,0,0,3.228,966.56,74.012,848
2598722,0,0,0,3.228,966.56,74.012,848
2598742,0,0,0,3.228,966.56,74.012,848
2598763,0,0,0,3.228,966.56,74.012,848
2598784,0,0,0,3.228,966.56,74.012,848
2598803,0,0,0,3.228,966.56,74.012,848
2598822,0,0,0,3.228,966.56,74.012,848
2598843,0,0,0,3.228,966.56,74.012,848
2598863,0,0,0,3.228,966.56,74.012,848
2598883,0,0,0,3.228,966.56,74.012,848
2598903,0,0,0,3.228,966.56,74.012,848
2598925,0,0,0,3.228,966.56,74.012,848
2598947,0,0,0,3.228,966.56,74.012,848
2598967,0,0,0,3.228,966.56,74.012,848
2598987,0,0,0,3.228,966.56,74.012,848
2599007,0,0,0,3.228,966.56,74.012,848
2599028,0,0,0,3.228,966.56,74.012,848
2599049,0,0,0,3.228,966.56,74.012,848
2599081,0,0,0,3.228,966.56,74.012,848
2599102,0,0,0,3.228,966.56,74.012,848
2599123,0,0,0,3.228,966.56,74.012,848
2599143,0,0,0,3.228,966.56,74.012,848
2599164,0,0,0,3.228,966.56,74.012,848
2599183,0,0,0,3.228,966.56,74.012,848
2599203,0,0,0,3.228,966.56,74.012,848
2599223,0,0,0,3.228,966.56,74.012,848
2599244,0,0,0,3.228,966.56,74.012,848
2599264,0,0,0,3.228,966.56,74.012,848
2599284,0,0,0,3.228,966.56,74.012,848
2599305,0,0,0,3.228,966.56,74.012,848
2599324,0,0,0,3.228,966.56,74.012,848
2599344,0,0,0,3.228,966.56,74.012,848
2599364,0,0,0,3.228,966.56,74.012,848
2599384,0,0,0,3.228,966.56,74.012,848
2599405,0,0,0,3.228,966.56,74.012,848
2599425,0,0,0,3.228,966.56,74.012,848
2599445,0,0,0,3.228,966.56,74.012,848
2599466,0,0,0,3.228,966.56,74.012,848
2599486,0,0,0,3.228,966.56,74.012,848
2599506,0,0,0,3.228,966.56,74.012,848
2599526,0,0,0,3.228,966.56,74.012,848
2599546,0,0,0,3.228,966.56,74.012,848
2599567,0,0,0,3.228,966.56,74.012,848
2599588,0,0,0,3.228,966.56,74.012,848
2599608,0,0,0,3.228,966.56,74.012,848
2599629,0,0,0,3.228,966.56,74.012,848
2599649,0,0,0,3.228,966.56,74.012,848
2599670,0,0,0,3.228,966.56,74.012,848
2599691,0,0,0,3.228,966.56,74.012,848
2599712,0,0,0,3.228,966.56,74.012,848
2599733,0,0,0,3.228,966.56,74.012,848
2599753,0,0,0,3.228,966.56,74.012,848
2599773,0,0,0,3.228,966.56,74.012,848
2599793,0,0,0,3.228,966.56,74.012,848
2599813,0,0,0,3.228,966.56,74.012,848
2599832,0,0,0,3.228,966.56,74.012,848
2599852,0,0,0,3.228,966.56,74.012,848
2599872,0,0,0,3.228,966.56,74.012,848
2599892,0,0,0,3.228,966.56,74.012,848
2599912,0,0,0,3.228,966.56,74.012,848
2599932,0,0,0,3.228,966.56,74.012,848
2599953,0,0,0,3.228,966.56,74.012,848
2599975,0,0,0,3.228,966.56,74.012,848
2599995,0,0,0,3.228,966.56,74.012,848
2600015,0,0,0,3.228,966.56,74.012,848
2600035,0,0,0,3.228,966.56,74.012,848
2600057,0,0,0,3.228,966.56,74.012,848
2600077,0,0,0,3.228,966.56,74.012,848
2600097,0,0,0,3.228,966.56,74.012,848
2600117,0,0,0,3.228,966.56,74.012,848
2600137,0,0,0,3.228,966.56,74.012,848
2600157,0,0,0,3.228,966.56,74.012,848
2600177,0,0,0,3.228,966.56,74.012,848
2600197,0,0,0,3.228,966.56,74.012,848
2600217,0,0,0,3.228,966.56,74.012,848
2600238,0,0,0,3.228,966.56,74.012,848
2600258,0,0,0,3.228,966.56,74.012,848
2600278,0,0,0,3.228,966.56,74.012,848
2600299,0,0,0,3.228,966.56,74.012,848
2600318,0,0,0,3.228,966.56,74.012,848
2600339,0,0,0,3.228,966.56,74.012,848
2600359,0,0,0,3.228,966.56,74.012,848
2600378,0,0,0,3.228,966.56,74.012,848
2600400,0,0,0,3.228,966.56,74.012,848
2600421,0,0,0,3.228,966.56,74.012,848
2600441,0,0,0,3.228,966.56,74.012,848
2600461,0,0,0,3.228,966.56,74.012,848
2600480,0,0,0,3.228,966.56,74.012,848
2600501,0,0,0,3.228,966.56,74.012,848
2600522,0,0,0,3.228,966.56,74.012,848
2600543,0,0,0,3.228,966.56,74.012,848
2600565,0,0,0,3.228,966.56,74.012,848
2600585,0,0,0,3.228,966.56,74.012,848
2600607,0,0,0,3.228,966.56,74.012,848
2600627,0,0,0,3.228,966.56,74.012,848
2600647,0,0,0,3.228,966.56,74.012,848
2600668,0,0,0,3.228,966.56,74.012,848
2600688,0,0,0,3.228,966.56,74.012,848
2600710,0,0,0,3.228,966.56,74.012,848
2600730,0,0,0,3.228,966.56,74.012,848
2600750,0,0,0,3.228,966.56,74.012,848
2600770,0,0,0,3.228,966.56,74.012,848
2600791,0,0,0,3.228,966.56,74.012,848
2600811,0,0,0,3.228,966.56,74.012,848
2600831,0,0,0,3.228,966.56,74.012,848
2600851,0,0,0,3.228,966.56,74.012,848
2600871,0,0,0,3.228,966.56,74.012,848
2600891,0,0,0,3.228,966.56,74.012,848
2600911,0,0,0,3.228,966.56,74.012,848
2600932,0,0,0,3.228,966.56,74.012,848
2600953,0,0,0,3.228,966.56,74.012,848
2600973,0,0,0,3.228,966.56,74.012,848
2600993,0,0,0,3.228,966.56,74.012,848
2601012,0,0,0,3.228,966.56,74.012,848
2601032,0,0,0,3.228,966.56,74.012,848
2601052,0,0,0,3.228,966.56,74.012,848
2601073,0,0,0,3.228,966.56,74.012,848
2601093,0,0,0,3.228,966.56,74.012,848
2601112,0,0,0,3.228,966.56,74.012,848
2601132,0,0,0,3.228,966.56,74.012,848
2601151,0,0,0,3.228,966.56,74.012,848
2601172,0,0,0,3.228,966.56,74.012,848
2601191,0,0,0,3.228,966.56,74.012,848
2601212,0,0,0,3.228,966.56,74.012,848
2601231,0,0,0,3.228,966.56,74.012,848
2601251,0,0,0,3.228,966.56,74.012,848
2601272,0,0,0,3.228,966.56,74.012,848
2601293,0,0,0,3.228,966.56,74.012,848
2601314,0,0,0,3.228,966.56,74.012,848
2601334,0,0,0,3.228,966.56,74.012,848
2601355,0,0,0,3.228,966.56,74.012,848
2601376,0,0,0,3.228,966.56,74.012,848
2601396,0,0,0,3.228,966.56,74.012,848
2601416,0,0,0,3.228,966.56,74.012,848
2601436,0,0,0,3.228,966.56,74.012,848
2601455,0,0,0,3.228,966.56,74.012,848
2601476,0,0,0,3.228,966.56,74.012,848
2601497,0,0,0,3.228,966.56,74.012,848
2601518,0,0,0,3.228,966.56,74.012,848
2601538,0,0,0,3.228,966.56,74.012,848
2601559,0,0,0,3.228,966.56,74.012,848
2601579,0,0,0,3.228,966.56,74.012,848
2601599,0,0,0,3.228,966.56,74.012,848
2601620,0,0,0,3.228,966.56,74.012,848
2601640,0,0,0,3.228,966.56,74.012,848
2601660,0,0,0,3.228,966.56,74.012,848
2601680,0,0,0,3.228,966.56,74.012,848
2601701,0,0,0,3.228,966.56,74.012,848
2601721,0,0,0,3.228,966.56,74.012,848
2601740,0,0,0,3.228,966.56,74.012,848
2601761,0,0,0,3.228,966.56,74.012,848
2601780,0,0,0,3.228,966.56,74.012,848
2601799,0,0,0,3.228,966.56,74.012,848
2601820,0,0,0,3.228,966.56,74.012,848
2601841,0,0,0,3.228,966.56,74.012,848
2601862,0,0,0,3.228,966.56,74.012,848
2601883,0,0,0,3.228,966.56,74.012,848
2601903,0,0,0,3.228,966.56,74.012,848
2601922,0,0,0,3.228,966.56,74.012,848
2601942,0,0,0,3.228,966.56,74.012,848
2601963,0,0,0,3.228,966.56,74.012,848
2601984,0,0,0,3.228,966.56,74.012,848
2602003,0,0,0,3.228,966.56,74.012,848
2602023,0,0,0,3.228,966.56,74.012,848
2602043,0,0,0,3.228,966.56,74.012,848
2602062,0,0,0,3.228,966.56,74.012,848
2602082,0,0,0,3.228,966.56,74.012,848
2602102,0,0,0,3.228,966.56,74.012,848
2602123,0,0,0,3.228,966.56,74.012,848
2602143,0,0,0,3.228,966.56,74.012,848
2602163,0,0,0,3.228,966.56,74.012,848
2602183,0,0,0,3.228,966.56,74.012,848
2602202,0,0,0,3.228,966.56,74.012,848
2602223,0,0,0,3.228,966.56,74.012,848
2602243,0,0,0,3.228,966.56,74.012,848
2602262,0,0,0,3.228,966.56,74.012,848
2602283,0,0,0,3.228,966.56,74.012,848
2602302,0,0,0,3.228,966.56,74.012,848
2602321,0,0,0,3.228,966.56,74.012,848
2602342,0,0,0,3.228,966.56,74.012,848
2602361,0,0,0,3.228,966.56,74.012,848
2602381,0,0,0,3.228,966.56,74.012,848
2602401,0,0,0,3.228,966.56,74.012,848
2602420,0,0,0,3.228,966.56,74.012,848
2602441,0,0,0,3.228,966.56,74.012,848
2602461,0,0,0,3.228,966.56,74.012,848
2602482,0,0,0,3.228,966.56,74.012,848
2602502,0,0,0,3.228,966.56,74.012,848
2602522,0,0,0,3.228,966.56,74.012,848
2602542,0,0,0,3.228,966.56,74.012,848
2602561,0,0,0,3.228,966.56,74.012,848
2602581,0,0,0,3.228,966.56,74.012,848
2602601,0,0,0,3.228,966.56,74.012,848
2602620,0,0,0,3.228,966.56,74.012,848
2602641,0,0,0,3.228,966.56,74.012,848
2602663,0,0,0,3.228,966.56,74.012,848
2602684,0,0,0,3.228,966.56,74.012,848
2602705,0,0,0,3.228,966.56,74.012,848
2602724,0,0,0,3.228,966.56,74.012,848
2602744,0,0,0,3.228,966.56,74.012,848
2602763,0,0,0,3.228,966.56,74.012,848
2602784,0,0,0,3.228,966.56,74.012,848
2602804,0,0,0,3.228,966.56,74.012,848
2602826,0,0,0,3.228,966.56,74.012,848
2602846,0,0,0,3.228,966.56,74.012,848
2602867,0,0,0,3.228,966.56,74.012,848
2602887,0,0,0,3.228,966.56,74.012,848
2602907,0,0,0,3.228,966.56,74.012,848
2602926,0,0,0,3.228,966.56,74.012,848
2602946,0,0,0,3.228,966.56,74.012,848
2602967,0,0,0,3.228,966.56,74.012,848
2602987,0,0,0,3.228,966.56,74.012,848
2603007,0,0,0,3.228,966.56,74.012,848
2603027,0,0,0,3.228,966.56,74.012,848
2603048,0,0,0,3.228,966.56,74.012,848
2603067,0,0,0,3.228,966.56,74.012,848
2603086,0,0,0,3.228,966.56,74.012,848
2603107,0,0,0,3.228,966.56,74.012,848
2603127,0,0,0,3.228,966.56,74.012,848
2603148,0,0,0,3.228,966.56,74.012,848
2603169,0,0,0,3.228,966.56,74.012,848
2603189,0,0,0,3.228,966.56,74.012,848
2603208,0,0,0,3.228,966.56,74.012,848
2603228,0,0,0,3.228,966.56,74.012,848
2603248,0,0,0,3.228,966.56,74.012,848
2603268,0,0,0,3.228,966.56,74.012,848
2603289,0,0,0,3.228,966.56,74.012,848
2603309,0,0,0,3.228,966.56,74.012,848
2603329,0,0,0,3.228,966.56,74.012,848
2603349,0,0,0,3.228,966.56,74.012,848
2603369,0,0,0,3.228,966.56,74.012,848
2603389,0,0,0,3.228,966.56,74.012,848
2603409,0,0,0,3.228,966.56,74.012,848
2603429,0,0,0,3.228,966.56,74.012,848
2603450,0,0,0,3.228,966.56,74.012,848
2603471,0,0,0,3.228,966.56,74.012,848
2603491,0,0,0,3.228,966.56,74.012,848
2603510,0,0,0,3.228,966.56,74.012,848
2603529,0,0,0,3.228,966.56,74.012,848
2603549,0,0,0,3.228,966.56,74.012,848
2603569,0,0,0,3.228,966.56,74.012,848
2603589,0,0,0,3.228,966.56,74.012,848
2603609,0,0,0,3.228,966.56,74.012,848
2603629,0,0,0,3.228,966.56,74.012,848
2603649,0,0,0,3.228,966.56,74.012,848
2603670,0,0,0,3.228,966.56,74.012,848
2603690,0,0,0,3.228,966.56,74.012,848
2603710,0,0,0,3.228,966.56,74.012,848
2603732,0,0,0,3.228,966.56,74.012,848
