Timestamp,Accel,Brake,Steer,Speed,PosX,PosY,PosZ,CurrentCP,RaceTime
3551673,1,0,0,5.4679,975.075,74.0143,848,19,0
3551682,1,0,0,5.6249,975.02,74.014,848,19,0
3551693,1,0,0,5.7976,974.958,74.014,848,19,0
3551704,1,0,0,5.9546,974.901,74.0132,848,19,0
3551714,1,0,0,6.1116,974.841,74.013,848,19,0
3551723,1,0,0,6.2529,974.787,74.0123,848,19,0
3551734,1,0,0,6.4264,974.718,74.012,848,19,0
3551744,1,0,0,6.5993,974.648,74.0111,848,19,0
3551754,1,0,0,6.7414,974.589,74.011,848,19,0
3551764,1,0,0,6.8994,974.521,74.0102,848,19,0
3551774,1,0,0,7.0574,974.452,74.0092,848,19,0
3551784,1,0,0,7.2312,974.374,74.009,848,19,0
3551795,1,0,0,7.3892,974.302,74.0081,848,19,0
3551804,1,0,0,7.5481,974.229,74.008,848,19,0
3551814,1,0,0,7.7062,974.154,74.008,848,19,0
3551826,1,0,0,7.881,974.068,74.007,848,19,0
3551836,1,0,0,8.039,973.99,74.007,848,19,0
3551845,1,0,0,8.1821,973.917,74.007,848,19,0
3551856,1,0,0,8.3411,973.836,74.0061,848,19,0
3551866,1,0,0,8.5318,973.735,74.006,848,19,0
3551876,1,0,0,8.674,973.659,74.006,848,19,0
3551886,1,0,0,8.833,973.572,74.006,848,19,0
3551897,1,0,0,9.0079,973.475,74.006,848,19,0
3551907,1,0,0,9.1828,973.376,74.0061,848,19,0
3551918,1,0,0,9.3258,973.293,74.007,848,19,0
3551927,1,0,0,9.4998,973.19,74.007,848,19,0
3551938,1,0,0,9.6588,973.095,74.007,848,19,0
3551948,1,0,0,9.8176,972.999,74.0071,848,19,0
3551958,1,0,0,9.9758,972.9,74.008,848,19,0
3551968,1,0,0,10.1346,972.801,74.008,848,19,0
3551978,1,0,0,10.3087,972.689,74.0082,848,19,0
3551990,1,0,0,10.4674,972.586,74.009,848,19,0
3551999,1,0,0,10.657,972.459,74.0095,848,19,0
3552009,1,0,0,10.7992,972.363,74.01,848,19,0
3552019,1,0,0,10.9572,972.256,74.01,848,19,0
3552030,1,0,0,11.1148,972.146,74.0104,848,19,0
3552039,1,0,0,11.2722,972.034,74.011,848,19,0
3552050,1,0,0,11.4302,971.922,74.011,848,19,0
3552060,1,0,0,11.5878,971.807,74.0114,848,19,0
3552069,1,0,0,11.761,971.68,74.012,848,19,0
3552080,1,0,0,11.9185,971.562,74.012,848,19,0
3552091,1,0,0,12.076,971.443,74.012,848,19,0
3552102,1,0,0,12.2492,971.31,74.012,848,19,0
3552111,1,0,0,12.4062,971.188,74.012,848,19,0
3552122,1,0,0,12.5638,971.063,74.012,848,19,0
3552132,1,0,0,12.7369,970.925,74.012,848,19,0
3552142,1,0,0,12.8782,970.81,74.012,848,19,0
3552152,1,0,0,13.0358,970.682,74.012,848,19,0
3552162,1,0,0,13.2089,970.539,74.012,848,19,0
3552173,1,0,0,13.3659,970.406,74.012,848,19,0
3552183,1,0,0,13.5236,970.273,74.012,848,19,0
3552193,1,0,0,13.6966,970.123,74.012,848,19,0
3552204,1,0,0,13.8702,969.973,74.0111,848,19,0
3552215,1,0,0,14.0282,969.834,74.011,848,19,0
3552225,1,0,0,14.201,969.68,74.011,848,19,0
3552235,1,0,0,14.359,969.538,74.01,848,19,0
3552247,1,0,0,14.5328,969.38,74.01,848,19,0
3552258,1,0,0,14.6908,969.235,74.01,848,19,0
3552267,1,0,0,14.8646,969.073,74.0098,848,19,0
3552277,1,0,0,15.0068,968.94,74.009,848,19,0
3552289,1,0,0,15.1964,968.76,74.009,848,19,0
3552298,1,0,0,15.3544,968.608,74.009,848,19,0
3552309,1,0,0,15.5282,968.439,74.0086,848,19,0
3552320,1,0,0,15.6866,968.284,74.008,848,19,0
3552331,1,0,0,15.8768,968.096,74.008,848,19,0
3552341,1,0,0,16.0348,967.937,74.008,848,19,0
3552351,1,0,0,16.1934,967.777,74.008,848,19,0
3552361,1,0,0,16.3676,967.598,74.008,848,19,0
3552373,1,0,0,16.5422,967.418,74.008,848,19,0
3552384,1,0,0,16.7004,967.252,74.008,848,19,0
3552394,1,0,0,16.8742,967.069,74.008,848,19,0
3552405,1,0,0,17.0331,966.9,74.008,848,19,0
3552416,1,0,0,17.2229,966.695,74.008,848,19,0
3552427,1,0,0,17.3976,966.505,74.0082,848,19,0
3552438,1,0,0,17.5556,966.332,74.009,848,19,0
3552449,1,0,0,17.7294,966.138,74.009,848,19,0
3552461,1,0,0,17.9195,965.925,74.009,848,19,0
3552471,1,0,0,18.078,965.746,74.009,848,19,0
3552482,1,0,0,18.2518,965.547,74.0097,848,19,0
3552493,1,0,0,18.4256,965.346,74.01,848,19,0
3552505,1,0,0,18.6152,965.125,74.01,848,19,0
3552516,1,0,0,18.789,964.92,74.01,848,19,0
3552526,1,0,0,18.9784,964.694,74.01,848,19,0
3552537,1,0,0,19.1356,964.504,74.0101,848,19,0
3552549,1,0,0,19.3094,964.294,74.011,848,19,0
3552560,1,0,0,19.4832,964.081,74.011,848,19,0
3552570,1,0,0,19.6565,963.866,74.011,848,19,0
3552582,1,0,0,19.8456,963.63,74.011,848,19,0
3552594,1,0,0,20.0352,963.392,74.011,848,19,0
3552606,1,0,0,20.208,963.172,74.011,848,19,0
3552618,1,0,0,20.366,962.97,74.011,848,19,0
3552627,1,0,0,20.5546,962.725,74.011,848,19,0
3552640,1,0,0,20.76,962.458,74.011,848,19,0
3552652,1,0,0,20.9332,962.229,74.011,848,19,0
3552663,1,0,0,21.1066,961.998,74.011,848,19,0
3552675,1,0,0,21.2962,961.745,74.011,848,19,0
3552686,1,0,0,21.469,961.511,74.011,848,19,0
3552697,1,0,0,21.6428,961.274,74.0109,848,19,0
3552707,1,0,0,21.8166,961.036,74.01,848,19,0
3552719,1,0,0,22.0062,960.775,74.01,848,19,0
3552730,1,0,0,22.18,960.533,74.0095,848,19,0
3552741,1,0,0,22.338,960.311,74.009,848,19,0
3552752,1,0,0,22.5124,960.066,74.0078,848,19,0
3552763,1,0,0,22.7048,959.797,74.0046,848,19,0
3552774,1,0,0,22.8658,959.572,74,848,19,0
3552785,1,0,0,23.0447,959.322,73.9954,848,19,0
3552796,1,0,0,23.226,959.07,73.989,848,19,0
3552808,1,0,0,23.4447,958.772,73.9796,848,19,0
3552823,1,0,0,23.7014,958.425,73.966,848,19,0
3552831,1,0,0,23.823,958.261,73.9585,848,19,0
3552842,1,0,0,24.0346,957.981,73.9453,848,19,0
3552853,1,0,0,24.214,957.745,73.9322,848,19,0
3552863,1,0,0,24.4136,957.484,73.9174,848,19,0
3552873,1,0,0,24.4652,957.246,73.9019,848,19,0
3552886,1,0,0,24.6346,956.983,73.8818,848,19,0
3552895,1,0,0,24.844,956.719,73.859,848,19,0
3552906,1,0,0,25.038,956.477,73.836,848,19,0
3552915,1,0,0,25.234,956.233,73.81,848,19,0
3552927,1,0,0,25.4543,955.962,73.7779,848,19,0
3552939,1,0,0,25.678,955.689,73.7429,848,19,0
3552948,1,0,0,25.8543,955.414,73.7048,848,19,0
3552958,1,0,0,25.9436,955.163,73.6673,848,19,0
3552969,1,0,0,26.1706,954.886,73.6232,848,19,0
3552979,1,0,0,26.3858,954.632,73.58,848,19,0
3552991,1,0,0,26.6255,954.351,73.529,848,19,0
3553000,1,0,0,26.846,954.093,73.48,848,19,0
3553011,1,0,0,27.092,953.808,73.4226,848,19,0
3553022,1,0,0,27.3188,953.546,73.3674,848,19,0
3553032,1,0,0,27.548,953.283,73.3096,848,19,0
3553043,1,0,0,27.8024,952.992,73.2419,848,19,0
3553054,1,0,0,28.0608,952.698,73.171,848,19,0
3553065,1,0,0,28.2763,952.402,73.0968,848,19,0
3553076,1,0,0,28.376,952.105,73.018,848,19,0
3553086,1,0,0,28.458,951.834,72.945,848,19,0
3553097,1,0,0,28.5604,951.509,72.8522,848,19,0
3553109,1,0,0,28.657,951.21,72.7647,848,19,0
3553120,1,0,0,28.7564,950.911,72.674,848,19,0
3553129,1,0,0,28.8486,950.64,72.5886,848,19,0
3553140,1,0,0,28.9525,950.341,72.492,848,19,0
3553150,1,0,0,29.0582,950.041,72.3924,848,19,0
3553161,1,0,0,29.1558,949.768,72.3002,848,19,0
3553172,1,0,0,29.255,949.495,72.2054,848,19,0
3553183,1,0,0,29.3664,949.193,72.0991,848,19,0
3553193,1,0,0,29.4794,948.891,71.9908,848,19,0
3553203,1,0,0,29.5832,948.616,71.8902,848,19,0
3553214,1,0,0,29.688,948.34,71.7876,848,19,0
3553224,1,0,0,29.8053,948.037,71.6725,848,19,0
3553235,1,0,0,29.923,947.732,71.556,848,19,0
3553245,1,0,0,30.0202,947.482,71.4597,848,19,0
3553255,1,0,0,30.141,947.175,71.34,848,19,0
3553266,1,0,0,30.2621,946.868,71.2188,848,19,0
3553277,1,0,0,30.3731,946.587,71.1068,848,19,0
3553287,1,0,0,30.4954,946.278,70.9832,848,19,0
3553297,1,0,0,30.6076,945.995,70.8692,848,19,0
3553309,1,0,0,30.7319,945.684,70.7432,848,19,0
3553318,1,0,0,30.9006,945.372,70.6152,848,19,0
3553330,1,0,0,31.1022,945.114,70.5096,848,19,0
3553339,1,0,0,31.3262,944.826,70.3913,848,19,0
3553350,1,0,0,31.5955,944.479,70.248,848,19,0
3553359,1,0,0,31.82,944.186,70.1275,848,19,0
3553370,1,0,0,32.0445,943.892,70.0055,848,19,0
3553380,1,0,0,32.2462,943.625,69.8948,848,19,0
3553390,1,0,0,32.491,943.296,69.7595,848,19,0
3553400,1,0,0,32.7135,942.994,69.636,848,19,0
3553409,1,0,0,32.9134,942.72,69.5248,848,19,0
3553421,1,0,0,33.157,942.382,69.39,848,19,0
3553430,1,0,0,33.3785,942.071,69.2675,848,19,0
3553440,1,0,0,33.5766,941.79,69.1568,848,19,0
3553450,1,0,0,33.7948,941.476,69.0346,848,19,0
3553459,1,0,0,34.0118,941.158,68.9128,848,19,0
3553469,1,0,0,34.2276,940.838,68.7898,848,19,0
3553481,1,0,0,34.4404,940.516,68.6676,848,19,0
3553490,1,0,0,34.6518,940.19,68.5466,848,19,0
3553499,1,0,0,34.8622,939.862,68.4248,848,19,0
3553509,1,0,0,35.0702,939.532,68.3042,848,19,0
3553520,1,0,0,35.2782,939.198,68.1872,848,19,0
3553529,1,0,0,35.4842,938.862,68.0702,848,19,0
3553538,1,0,0,35.6663,938.557,67.9667,848,19,0
3553549,1,0,0,35.8676,938.215,67.8551,848,19,0
3553558,1,0,0,36.0678,937.871,67.743,848,19,0
3553568,1,0,0,36.2432,937.559,67.645,848,19,0
3553577,1,0,0,36.4346,937.209,67.5396,848,19,0
3553587,1,0,0,36.6072,936.892,67.4437,848,19,0
3553597,1,0,0,36.7889,936.537,67.341,848,19,0
3553607,1,0,0,36.9679,936.178,67.2408,848,19,0
3553616,1,0,0,37.1455,935.818,67.1393,848,19,0
3553626,1,0,0,37.294,935.491,67.052,848,19,0
3553635,1,0,0,37.472,935.125,66.959,848,19,0
3553645,1,0,0,37.6634,934.72,66.8568,848,19,0
3553656,1,0,0,37.811,934.385,66.783,848,19,0
3553665,1,0,0,37.9613,934.048,66.7092,848,19,0
3553674,1,0,0,38.1166,933.672,66.6299,848,19,0
3553685,1,0,0,38.284,933.255,66.55,848,19,0
3553695,1,0,0,38.4181,932.912,66.4843,848,19,0
3553704,1,0,0,38.541,932.567,66.4266,848,19,0
3553714,1,0,0,38.6816,932.18,66.3668,847.999,19,0
3553724,1,0,0,38.806,931.792,66.3086,847.999,19,0
3553734,1,0,0,38.9292,931.402,66.2594,848,19,0
3553743,1,0,0,39.038,931.049,66.2171,848,19,0
3553753,1,0,0,39.1588,930.616,66.1726,848,19,0
3553763,1,0,0,39.2626,930.259,66.1426,848,19,0
3553773,1,0,0,39.3743,929.86,66.1099,848,19,0
3553782,1,0,0,41.0303,929.46,66.079,848,19,0
3553791,1,0,0,43.1144,929.081,66.0568,848,19,0
3553802,1,0,0,45.3954,928.637,66.0426,847.999,19,0
3553812,1,0,0,47.8355,928.123,66.0341,847.999,19,0
3553824,1,0,0,50.027,927.632,66.0327,847.999,19,0
3553833,1,0,0,51.998,927.174,66.0366,847.999,19,0
3553844,1,0,0,54.4056,926.591,66.0432,847.999,19,0
3553856,1,0,0,56.4916,925.981,66.0498,847.998,19,0
3553870,1,0,0,58.512,925.177,66.0556,847.998,19,0
3553880,1,0,0,60.0358,924.528,66.0583,847.998,19,0
3553890,1,0,0,61.4224,923.923,66.059,847.998,19,0
3553899,1,0,0,62.9496,923.241,66.0586,847.998,19,0
3553909,1,0,0,64.3398,922.607,66.0572,847.997,19,0
3553921,1,0,0,65.5935,922.024,66.0551,847.997,19,0
3553928,1,0,0,66.8494,921.431,66.0524,847.997,19,0
3553937,1,0,0,68.2472,920.759,66.049,847.997,19,0
3553948,1,0,0,69.648,920.072,66.0442,847.998,19,0
3553956,1,0,0,70.908,919.443,66.0406,847.998,19,0
3553966,1,0,0,72.168,918.803,66.037,847.998,19,0
3553976,1,0,0,73.567,918.078,66.032,847.998,19,0
3553986,1,0,0,74.967,917.338,66.028,847.999,19,0
3553996,1,0,0,76.366,916.585,66.025,847.999,19,0
3554004,1,0,0,77.4852,915.972,66.0226,847.999,19,0
3554014,1,0,0,78.921,915.194,66.0204,848,19,0
3554023,1,0,0,80.2376,914.48,66.0186,848,19,0
3554032,1,0,0,81.5588,913.754,66.0174,848,19,0
3554040,1,0,0,82.88,913.017,66.0165,848.001,19,0
3554051,1,0,0,84.348,912.183,66.016,848.001,19,0
3554060,1,0,0,85.6688,911.42,66.016,848.001,19,0
3554069,1,0,0,87.1358,910.558,66.0164,848.001,19,0
3554077,1,0,0,88.3092,909.858,66.0171,848.001,19,0
3554087,1,0,0,89.6285,909.059,66.0181,848.001,19,0
3554094,1,0,0,90.8005,908.339,66.0189,848.001,19,0
3554104,1,0,0,92.2655,907.424,66.0208,848.002,19,0
3554113,1,0,0,93.5832,906.589,66.0226,848.002,19,0
3554121,1,0,0,94.7538,905.837,66.0241,848.002,19,0
3554130,1,0,0,96.0345,904.979,66.0265,848.002,19,0
3554138,1,0,0,97.147,904.206,66.0287,848.002,19,0
3554148,1,0,0,98.5367,903.228,66.0309,848.003,19,0
3554156,1,0,0,99.6478,902.436,66.0333,848.003,19,0
3554165,1,0,0,100.758,901.635,66.0357,848.003,19,0
3554182,1,0,0,103.253,899.799,66.0394,848.004,19,0
3554189,1,0,0,104.223,899.073,66.0408,848.004,19,0
3554196,1,0,0,105.166,898.341,66.0422,848.004,19,0
3554202,1,0,0,105.952,897.602,66.0436,848.004,19,0
3554213,1,0,0,106.472,896.538,66.0456,848.005,19,0
3554222,1,0,0,106.789,895.685,66.0466,848.005,19,0
3554232,1,0,0,107.154,894.722,66.0476,848.006,19,0
3554239,1,0,0,107.52,893.755,66.0481,848.006,19,0
3554248,1,0,0,107.888,892.785,66.048,848.006,19,0
3554257,1,0,0,108.256,891.813,66.048,848.007,19,0
3554266,1,0,0,108.585,890.946,66.048,848.007,19,0
3554274,1,0,0,108.915,890.076,66.0472,848.008,19,0
3554283,1,0,0,109.288,889.094,66.0463,848.008,19,0
3554290,1,0,0,109.62,888.219,66.0455,848.009,19,0
3554299,1,0,0,109.995,887.232,66.0442,848.009,19,0
3554307,1,0,0,110.329,886.351,66.0426,848.009,19,0
3554316,1,0,0,110.705,885.356,66.0408,848.01,19,0
3554324,1,0,0,111.04,884.47,66.0392,848.01,19,0
3554331,1,0,0,111.36,883.582,66.0376,848.011,19,0
3554341,1,0,0,111.677,882.579,66.0352,848.011,19,0
3554349,1,0,0,111.941,881.685,66.0332,848.011,19,0
3554357,1,0,0,112.206,880.79,66.0314,848.012,19,0
3554365,1,0,0,112.471,879.892,66.029,848.012,19,0
3554373,1,0,0,112.736,878.992,66.0274,848.013,19,0
3554382,1,0,0,113.034,877.978,66.0249,848.013,19,0
3554391,1,0,0,113.298,877.074,66.023,848.013,19,0
3554399,1,0,0,113.595,876.054,66.0208,848.014,19,0
3554407,1,0,0,113.86,875.146,66.0186,848.014,19,0
3554415,1,0,0,114.125,874.235,66.017,848.015,19,0
3554424,1,0,0,114.422,873.207,66.0152,848.015,19,0
3554433,1,0,0,114.686,872.293,66.0136,848.016,19,0
3554441,1,0,0,114.983,871.26,66.0124,848.016,19,0
3554449,1,0,0,115.247,870.34,66.012,848.016,19,0
3554457,1,0,0,115.512,869.417,66.0121,848.017,19,0
3554466,1,0,0,115.843,868.261,66.013,848.017,19,0
3554475,1,0,0,116.075,867.45,66.013,848.018,19,0
3554482,1,0,0,116.34,866.52,66.0137,848.018,19,0
3554489,1,0,0,116.605,865.589,66.0145,848.019,19,0
3554498,1,0,0,116.869,864.655,66.0151,848.019,19,0
3554508,1,0,0,117.167,863.602,66.0152,848.019,19,0
3554516,1,0,1,117.465,862.547,66.0161,848.02,19,0
3554524,1,0,1,117.73,861.606,66.0169,848.02,19,0
3554532,1,0,1,117.994,860.663,66.0177,848.02,19,0
3554540,1,0,1,118.258,859.718,66.018,848.02,19,0
3554549,1,0,1,118.554,858.652,66.0184,848.018,19,0
3554558,1,0,1,118.816,857.703,66.0192,848.015,19,0
3554566,1,0,1,119.111,856.632,66.0201,848.011,19,0
3554574,1,0,1,119.372,855.678,66.0199,848.007,19,0
3554583,1,0,1,119.633,854.722,66.0207,848.001,19,0
3554591,1,0,0,119.927,853.644,66.0216,847.993,19,0
3554599,1,0,0,120.187,852.683,66.0224,847.984,19,0
3554608,1,0,0,120.481,851.6,66.0233,847.973,19,0
3554616,1,0,0,120.742,850.635,66.0241,847.963,19,0
3554625,1,0,0,121.002,849.668,66.0248,847.95,19,0
3554634,1,0,0,121.328,848.456,66.0268,847.933,19,0
3554642,1,0,0,121.589,847.485,66.0277,847.917,19,0
3554651,1,0,0,121.881,846.39,66.0292,847.897,19,0
3554659,1,0,0,122.141,845.414,66.0304,847.878,19,0
3554669,1,0,0,122.466,844.191,66.0314,847.85,19,0
3554678,1,0,0,122.76,843.088,66.0323,847.823,19,0
3554686,1,0,0,123.02,842.105,66.0331,847.798,19,0
3554694,1,0,0,123.28,841.12,66.0339,847.77,19,0
3554703,1,0,0,123.573,840.01,66.0348,847.737,19,0
3554711,1,0,0,123.833,839.021,66.0356,847.706,19,0
3554720,1,0,0,124.126,837.906,66.0365,847.67,19,0
3554729,1,0,0,124.387,836.913,66.0371,847.636,19,0
3554737,1,0,0,124.648,835.917,66.0371,847.601,19,0
3554745,1,0,0,124.909,834.921,66.038,847.565,19,0
3554752,1,0,0,125.17,833.921,66.038,847.527,19,0
3554762,1,0,0,125.464,832.795,66.038,847.483,19,0
3554771,1,0,0,125.726,831.791,66.0376,847.443,19,0
3554779,1,0,0,126.02,830.66,66.037,847.398,19,0
3554786,1,0,0,126.248,829.778,66.037,847.361,19,0
3554794,1,0,0,126.543,828.641,66.0361,847.312,19,0
3554804,1,0,0,126.838,827.503,66.036,847.264,19,0
3554812,1,0,0,127.099,826.489,66.0354,847.22,19,0
3554820,1,0,-1,127.361,825.473,66.0342,847.174,19,0
3554827,1,0,-1,127.623,824.454,66.0328,847.128,19,0
3554835,1,0,-1,127.885,823.433,66.032,847.082,19,0
3554843,1,0,-1,128.147,822.411,66.0312,847.036,19,0
3554851,1,0,-1,128.408,821.386,66.0298,846.991,19,0
3554859,1,0,-1,128.669,820.359,66.0286,846.945,19,0
3554867,1,0,-1,128.93,819.329,66.0276,846.9,19,0
3554875,1,0,-1,129.191,818.298,66.026,846.856,19,0
3554883,1,0,-1,129.452,817.265,66.0244,846.812,19,0
3554891,1,0,-1,129.745,816.1,66.0226,846.764,19,0
3554900,1,0,-1,130.005,815.062,66.0215,846.722,19,0
3554907,1,0,-1,130.233,814.152,66.0206,846.687,19,0
3554915,1,0,-1,130.493,813.11,66.019,846.649,19,0
3554923,1,0,-1,130.753,812.066,66.0174,846.612,19,0
3554932,1,0,-1,131.046,810.889,66.0163,846.573,19,0
3554939,1,0,-1,131.274,809.972,66.0164,846.544,19,0
3554948,1,0,-1,131.534,808.921,66.017,846.514,19,0
3554955,1,0,-1,131.793,807.869,66.017,846.487,19,0
3554963,1,0,-1,132.053,806.814,66.0187,846.463,19,0
3554971,1,0,-1,132.312,805.757,66.0196,846.441,19,0
3554980,1,0,-1,132.572,804.698,66.0208,846.424,19,0
3554988,1,0,-1,132.831,803.637,66.0224,846.41,19,0
3554996,1,0,-1,133.058,802.707,66.0238,846.401,19,0
3555004,1,0,-1,133.317,801.642,66.0254,846.395,19,0
3555010,1,0,-1,133.577,800.575,66.0272,846.391,19,0
3555018,1,0,-1,133.837,799.506,66.0284,846.388,19,0
3555026,1,0,-1,134.059,798.436,66.0289,846.388,19,0
3555033,1,0,-1,134.026,797.498,66.0276,846.39,19,0
3555041,1,0,-1,133.984,796.427,66.0249,846.391,19,0
3555049,1,0,-1,133.941,795.355,66.0208,846.392,19,0
3555057,1,0,-1,133.895,794.284,66.0153,846.393,19,0
3555065,1,0,-1,133.853,793.347,66.0091,846.395,19,0
3555073,1,0,-1,133.802,792.276,66.0007,846.396,19,0
3555080,1,0,-1,133.756,791.34,65.9917,846.397,19,0
3555088,1,0,-1,133.702,790.271,65.9799,846.398,19,0
3555095,1,0,-1,133.644,789.201,65.967,846.399,19,0
3555103,1,0,-1,133.584,788.131,65.9521,846.401,19,0
3555110,1,0,-1,133.53,787.195,65.9378,846.401,19,0
3555117,1,0,-1,133.473,786.26,65.9223,846.402,19,0
3555124,1,0,-1,133.415,785.325,65.9056,846.404,19,0
3555131,1,0,-1,133.347,784.257,65.8844,846.405,19,0
3555139,1,0,-1,133.276,783.188,65.8623,846.406,19,0
3555147,1,0,-1,133.211,782.254,65.8418,846.407,19,0
3555154,1,0,-1,133.145,781.32,65.8193,846.408,19,0
3555161,1,0,-1,133.067,780.252,65.7925,846.409,19,0
3555169,1,0,-1,132.996,779.317,65.7678,846.41,19,0
3555175,1,0,-1,132.924,778.384,65.7422,846.411,19,0
3555184,1,0,-1,132.85,777.451,65.7151,846.413,19,0
3555190,1,0,-1,132.763,776.384,65.6828,846.414,19,0
3555198,1,0,0,132.685,775.451,65.653,846.415,19,0
3555205,1,0,0,132.606,774.518,65.622,846.416,19,0
3555212,1,0,0,132.581,773.585,65.5901,846.417,19,0
3555219,1,0,0,132.579,772.652,65.5568,846.419,19,0
3555227,1,0,0,132.593,771.585,65.5184,846.422,19,0
3555235,1,0,0,132.598,770.517,65.48,846.428,19,0
3555242,1,0,0,132.6,769.581,65.4702,846.433,19,0
3555249,1,0,0,132.608,768.645,65.4564,846.442,19,0
3555256,1,0,0,132.623,767.573,65.4362,846.454,19,0
3555264,1,0,0,132.637,766.635,65.4159,846.465,19,0
3555272,1,0,0,132.65,765.697,65.3974,846.479,19,0
3555278,1,0,0,132.667,764.625,65.3806,846.499,19,0
3555286,1,0,0,132.686,763.686,65.3689,846.518,19,0
3555293,1,0,0,132.706,762.748,65.3542,846.534,19,0
3555300,1,0,0,132.732,761.676,65.3356,846.558,19,0
3555309,1,0,0,132.758,760.738,65.3182,846.584,19,0
3555316,1,0,0,132.787,759.801,65.3,846.611,19,0
3555322,1,0,0,132.825,758.73,65.28,846.648,19,0
3555330,1,0,0,132.865,757.793,65.2635,846.689,19,0
3555337,1,0,0,132.911,756.857,65.2526,846.735,19,0
3555344,1,0,-1,132.974,755.789,65.255,846.795,19,0
3555353,1,0,-1,133.036,754.722,65.2502,846.86,19,0
3555359,1,0,-1,133.09,753.788,65.244,846.92,19,0
3555367,1,0,-1,133.142,752.854,65.238,846.984,19,0
3555374,1,0,-1,133.19,751.921,65.2345,847.053,19,0
3555381,1,0,-1,133.237,750.987,65.2292,847.126,19,0
3555388,1,0,-1,133.282,750.053,65.2224,847.204,19,0
3555396,1,0,-1,133.333,748.987,65.2126,847.297,19,0
3555403,1,0,-1,133.376,748.053,65.2028,847.382,19,0
3555410,1,0,-1,133.418,747.12,65.192,847.472,19,0
3555417,1,0,-1,133.459,746.186,65.1804,847.565,19,0
3555424,1,0,-1,133.505,745.12,65.166,847.678,19,0
3555432,1,0,-1,133.544,744.188,65.1527,847.781,19,0
3555442,1,0,-1,133.589,743.122,65.137,847.906,19,0
3555448,1,0,-1,133.633,742.058,65.121,848.037,19,0
3555454,1,0,-1,133.671,741.126,65.107,848.156,19,0
3555462,1,0,-1,133.709,740.195,65.0937,848.278,19,0
3555470,1,0,-1,133.746,739.264,65.0804,848.404,19,0
3555478,1,0,-1,133.788,738.2,65.0648,848.551,19,0
3555485,1,0,-1,133.827,737.136,65.048,848.701,19,0
3555492,1,0,-1,133.859,736.205,65.0326,848.836,19,0
3555499,1,0,-1,133.891,735.275,65.0172,848.974,19,0
3555507,1,0,0,133.922,734.345,65.0017,849.116,19,0
3555514,1,0,0,133.956,733.283,64.9833,849.281,19,0
3555522,1,0,0,133.989,732.221,64.9642,849.451,19,0
3555530,1,0,0,134.019,731.293,64.9466,849.603,19,0
3555536,1,0,0,134.05,730.364,64.9282,849.759,19,0
3555544,1,0,0,134.086,729.304,64.9058,849.94,19,0
3555552,1,0,0,134.12,728.376,64.8862,850.103,19,0
3555559,1,0,0,134.156,727.449,64.866,850.269,19,0
3555566,1,0,0,134.205,726.257,64.8384,850.486,19,0
3555575,1,0,0,134.245,725.33,64.8153,850.66,19,0
3555581,1,0,0,134.295,724.273,64.7882,850.864,19,0
3555590,1,0,0,134.341,723.348,64.764,851.047,19,0
3555597,1,0,0,134.389,722.424,64.7393,851.235,19,0
3555606,1,0,0,134.447,721.369,64.7097,851.454,19,0
3555624,1,0,0,134.508,720.314,64.6787,851.678,19,0
