Timestamp,Accel,Brake,Steer,Speed,PosX,PosY,PosZ
3170054,0,0,0,0,976,74.002,848
3170074,0,0,0,0,976,74.002,848
3170094,0,0,0,0,976,74.002,848
3170114,0,0,0,0,976,74.002,848
3170135,0,0,0,0,976,74.002,848
3170154,0,0,0,0,976,74.002,848
3170174,0,0,0,0,976,74.002,848
3170194,0,0,0,0,976,74.002,848
3170215,0,0,0,0,976,74.002,848
3170236,0,0,0,0,976,74.002,848
3170256,0,0,0,0,976,74.002,848
3170276,0,0,0,0,976,74.002,848
3170297,0,0,0,0,976,74.002,848
3170318,0,0,0,0,976,74.002,848
3170338,0,0,0,0,976,74.002,848
3170358,0,0,0,0,976,74.002,848
3170379,0,0,0,0,976,74.002,848
3170399,0,0,0,0,976,74.002,848
3170419,0,0,0,0,976,74.002,848
3170440,0,0,0,0,976,74.002,848
3170459,0,0,0,0,976,74.002,848
3170480,0,0,0,0,976,74.002,848
3170501,0,0,0,0,976,74.002,848
3170520,0,0,0,0,976,74.002,848
3170542,0,0,0,0,976,74.002,848
3170561,0,0,0,0,976,74.002,848
3170582,0,0,0,0,976,74.002,848
3170602,0,0,0,0,976,74.002,848
3170623,0,0,0,0,976,74.002,848
3170642,0,0,0,0,976,74.002,848
3170662,0,0,0,0,976,74.002,848
3170683,0,0,0,0,976,74.002,848
3170703,0,0,0,0,976,74.002,848
3170724,0,0,0,0,976,74.002,848
3170743,0,0,0,0,976,74.002,848
3170763,0,0,0,0,976,74.002,848
3170782,0,0,0,0,976,74.002,848
3170802,0,0,0,0,976,74.002,848
3170825,0,0,0,0,976,74.002,848
3170846,0,0,0,0,976,74.002,848
3170866,0,0,0,0,976,74.002,848
3170886,0,0,0,0,976,74.002,848
3170908,0,0,0,0,976,74.002,848
3170927,0,0,0,0,976,74.002,848
3170947,0,0,0,0,976,74.002,848
3170968,0,0,0,0,976,74.002,848
3170988,0,0,0,0,976,74.002,848
3171007,0,0,0,0,976,74.002,848
3171030,0,0,0,0,976,74.002,848
3171054,0,0,0,0,976,74.002,848
3171074,0,0,0,0,976,74.002,848
3171094,0,0,0,0,976,74.002,848
3171114,0,0,0,0,976,74.002,848
3171135,0,0,0,0,976,74.002,848
3171161,0,0,0,0,976,74.002,848
3171182,0,0,0,0,976,74.002,848
3171202,0,0,0,0,976,74.002,848
3171221,0,0,0,0,976,74.002,848
3171242,0,0,0,0,976,74.002,848
3171262,0,0,0,0,976,74.002,848
3171282,0,0,0,0,976,74.002,848
3171303,0,0,0,0,976,74.002,848
3171323,0,0,0,0,976,74.002,848
3171343,0,0,0,0,976,74.002,848
3171361,0,0,0,0,976,74.002,848
3171381,0,0,0,0,976,74.002,848
3171401,0,0,0,0,976,74.002,848
3171422,0,0,0,0,976,74.002,848
3171441,0,0,0,0,976,74.002,848
3171462,0,0,0,0,976,74.002,848
3171481,0,0,0,0,976,74.002,848
3171503,0,0,0,0,976,74.002,848
3171524,0,0,0,0,976,74.002,848
3171544,0,0,0,0,976,74.002,848
3171563,0,0,0,0,976,74.002,848
3171583,0,0,0,0,976,74.002,848
3171605,0,0,0,0,976,74.002,848
3171625,0,0,0,0,976,74.002,848
3171644,0,0,0,0,976,74.002,848
3171664,0,0,0,0,976,74.002,848
3171684,0,0,0,0,976,74.002,848
3171705,0,0,0,0,976,74.002,848
3171726,0,0,0,0,976,74.002,848
3171746,0,0,0,0,976,74.002,848
3171765,0,0,0,0,976,74.002,848
3171786,0,0,0,0,976,74.002,848
3171806,0,0,0,0,976,74.002,848
3171828,0,0,0,0,976,74.002,848
3171849,0,0,0,0,976,74.002,848
3171870,0,0,0,0,976,74.002,848
3171890,0,0,0,0,976,74.002,848
3171910,0,0,0,0,976,74.002,848
3171930,0,0,0,0,976,74.002,848
3171951,0,0,0,0,976,74.002,848
3171970,0,0,0,0,976,74.002,848
3171992,0,0,0,0,976,74.002,848
3172012,0,0,0,0,976,74.002,848
3172032,0,0,0,0,976,74.002,848
3172053,0,0,0,0,976,74.002,848
3172073,0,0,0,0,976,74.002,848
3172093,0,0,0,0,976,74.002,848
3172113,0,0,0,0,976,74.002,848
3172133,0,0,0,0,976,74.002,848
3172154,0,0,0,0,976,74.002,848
3172174,0,0,0,0,976,74.002,848
3172194,0,0,0,0,976,74.002,848
3172214,0,0,0,0,976,74.002,848
3172235,0,0,0,0,976,74.002,848
3172255,0,0,0,0,976,74.002,848
3172276,0,0,0,0,976,74.002,848
3172296,0,0,0,0,976,74.002,848
3172315,0,0,0,0,976,74.002,848
3172335,0,0,0,0,976,74.002,848
3172356,0,0,0,0,976,74.002,848
3172377,0,0,0,0,976,74.002,848
3172397,0,0,0,0,976,74.002,848
3172417,0,0,0,0,976,74.002,848
3172439,0,0,0,0,976,74.002,848
3172460,0,0,0,0,976,74.002,848
3172480,0,0,0,0,976,74.002,848
3172503,0,0,0,0,976,74.002,848
3172524,0,0,0,0,976,74.002,848
3172544,0,0,0,0,976,74.002,848
3172563,0,0,0,0,976,74.002,848
3172582,0,0,0,0,976,74.002,848
3172602,0,0,0,0,976,74.002,848
3172624,0,0,0,0,976,74.002,848
3172644,0,0,0,0,976,74.002,848
3172664,0,0,0,0,976,74.002,848
3172684,0,0,0,0,976,74.002,848
3172703,0,0,0,0,976,74.002,848
3172725,0,0,0,0,976,74.002,848
3172747,0,0,0,0,976,74.002,848
3172768,0,0,0,0,976,74.002,848
3172789,0,0,0,0,976,74.002,848
3172810,0,0,0,0,976,74.002,848
3172830,0,0,0,0,976,74.002,848
3172850,0,0,0,0,976,74.002,848
3172870,0,0,0,0,976,74.002,848
3172892,0,0,0,0,976,74.002,848
3172912,0,0,0,0,976,74.002,848
3172934,0,0,0,0,976,74.002,848
3172953,0,0,0,0,976,74.002,848
3172974,0,0,0,0,976,74.002,848
3172994,0,0,0,0,976,74.002,848
3173015,0,0,0,0,976,74.002,848
3173036,0,0,0,0,976,74.002,848
3173057,0,0,0,0,976,74.002,848
3173078,0,0,0,0,976,74.002,848
3173100,0,0,0,0,976,74.002,848
3173120,0,0,0,0,976,74.002,848
3173140,0,0,0,0,976,74.002,848
3173161,0,0,0,0,976,74.002,848
3173181,0,0,0,0,976,74.002,848
3173201,0,0,0,0,976,74.002,848
3173222,0,0,0,0,976,74.002,848
3173242,0,0,0,0,976,74.002,848
3173262,0,0,0,0,976,74.002,848
3173282,0,0,0,0,976,74.002,848
3173303,0,0,0,0,976,74.002,848
3173324,0,0,0,0,976,74.002,848
3173345,0,0,0,0,976,74.002,848
3173365,0,0,0,0,976,74.002,848
3173386,0,0,0,0,976,74.002,848
3173406,0,0,0,0,976,74.002,848
3173426,0,0,0,0,976,74.002,848
3173446,0,0,0,0,976,74.002,848
3173467,0,0,0,0,976,74.002,848
3173488,0,0,0,0,976,74.002,848
3173507,0,0,0,0,976,74.002,848
3173528,0,0,0,0,976,74.002,848
3173548,0,0,0,0,976,74.002,848
3173568,0,0,0,0,976,74.002,848
3173590,0,0,0,0,976,74.002,848
3173613,0,0,0,0,976,74.002,848
3173634,0,0,0,0,976,74.002,848
3173654,0,0,0,0,976,74.002,848
3173673,0,0,0,0,976,74.002,848
3173693,0,0,0,0,976,74.002,848
3173714,0,0,0,0,976,74.002,848
3173735,0,0,0,0,976,74.002,848
3173753,0,0,0,0,976,74.002,848
3173773,0,0,0,0,976,74.002,848
3173794,0,0,0,0,976,74.002,848
3173816,0,0,0,0,976,74.002,848
3173835,0,0,0,0,976,74.002,848
3173857,0,0,0,0,976,74.002,848
3173884,0,0,0,0,976,74.002,848
3173904,0,0,0,0,976,74.002,848
3173924,0,0,0,0,976,74.002,848
3173944,0,0,0,0,976,74.002,848
3173965,0,0,0,0,976,74.002,848
3173984,0,0,0,0,976,74.002,848
3174003,0,0,0,0,976,74.002,848
3174024,0,0,0,0,976,74.002,848
3174044,0,0,0,0,976,74.002,848
3174065,0,0,0,0,976,74.002,848
3174086,0,0,0,0,976,74.002,848
3174106,0,0,0,0,976,74.002,848
3174125,0,0,0,0,976,74.002,848
3174145,0,0,0,0,976,74.002,848
3174166,0,0,0,0,976,74.002,848
3174186,0,0,0,0,976,74.002,848
3174206,0,0,0,0,976,74.002,848
3174226,0,0,0,0,976,74.002,848
3174247,0,0,0,0,976,74.002,848
3174268,0,0,0,0,976,74.002,848
3174290,0,0,0,0,976,74.002,848
3174310,0,0,0,0,976,74.002,848
3174329,0,0,0,0,976,74.002,848
3174350,0,0,0,0,976,74.002,848
3174370,0,0,0,0,976,74.002,848
3174390,0,0,0,0,976,74.002,848
3174411,0,0,0,0,976,74.002,848
3174431,0,0,0,0,976,74.002,848
3174450,0,0,0,0,976,74.002,848
3174469,0,0,0,0,976,74.002,848
3174489,0,0,0,0,976,74.002,848
3174509,0,0,0,0,976,74.002,848
3174530,0,0,0,0,976,74.002,848
3174551,0,0,0,0,976,74.002,848
3174572,0,0,0,0,976,74.002,848
3174594,0,0,0,0,976,74.002,848
3174616,0,0,0,0,976,74.002,848
3174637,0,0,0,0,976,74.002,848
3174658,0,0,0,0,976,74.002,848
3174677,0,0,0,0,976,74.002,848
3174698,0,0,0,0,976,74.002,848
3174718,0,0,0,0,976,74.002,848
3174738,0,0,0,0,976,74.002,848
3174757,0,0,0,0,976,74.002,848
3174777,0,0,0,0,976,74.002,848
3174797,0,0,0,0,976,74.002,848
3174817,0,0,0,0,976,74.002,848
3174839,0,0,0,0,976,74.002,848
3174859,0,0,0,0,976,74.002,848
3174879,0,0,0,0,976,74.002,848
3174900,0,0,0,0,976,74.002,848
3174921,0,0,0,0,976,74.002,848
3174941,0,0,0,0,976,74.002,848
3174960,0,0,0,0,976,74.002,848
3174979,0,0,0,0,976,74.002,848
3175001,0,0,0,0,976,74.002,848
3175020,0,0,0,0,976,74.002,848
3175041,0,0,0,0,976,74.002,848
3175062,0,0,0,0,976,74.002,848
3175082,0,0,0,0,976,74.002,848
3175103,0,0,0,0,976,74.002,848
3175123,0,0,0,0,976,74.002,848
3175143,0,0,0,0,976,74.002,848
3175164,0,0,0,0,976,74.002,848
3175184,0,0,0,0,976,74.002,848
3175205,0,0,0,0,976,74.002,848
3175225,0,0,0,0,976,74.002,848
3175246,0,0,0,0,976,74.002,848
3175265,0,0,0,0,976,74.002,848
3175284,0,0,0,0,976,74.002,848
3175304,0,0,0,0,976,74.002,848
3175324,0,0,0,0,976,74.002,848
3175345,0,0,0,0,976,74.002,848
3175365,0,0,0,0,976,74.002,848
3175386,0,0,0,0,976,74.002,848
3175405,0,0,0,0,976,74.002,848
3175426,0,0,0,0,976,74.002,848
3175447,0,0,0,0,976,74.002,848
3175467,0,0,0,0,976,74.002,848
3175487,0,0,0,0,976,74.002,848
3175507,0,0,0,0,976,74.002,848
3175528,0,0,0,0,976,74.002,848
3175548,0,0,0,0,976,74.002,848
3175567,0,0,0,0,976,74.002,848
3175588,0,0,0,0,976,74.002,848
3175608,0,0,0,0,976,74.002,848
3175628,0,0,0,0,976,74.002,848
3175648,0,0,0,0,976,74.002,848
3175668,0,0,0,0,976,74.002,848
3175688,0,0,0,0,976,74.002,848
3175708,0,0,0,0,976,74.002,848
3175730,0,0,0,0,976,74.002,848
3175752,0,0,0,0,976,74.002,848
3175770,0,0,0,0,976,74.002,848
3175790,0,0,0,0,976,74.002,848
3175809,0,0,0,0,976,74.002,848
3175830,0,0,0,0,976,74.002,848
3175851,0,0,0,0,976,74.002,848
3175873,0,0,0,0,976,74.002,848
3175893,0,0,0,0,976,74.002,848
3175914,0,0,0,0,976,74.002,848
3175933,0,0,0,0,976,74.002,848
3175953,0,0,0,0,976,74.002,848
3175974,0,0,0,0,976,74.002,848
3175994,0,0,0,0,976,74.002,848
3176014,0,0,0,0,976,74.002,848
3176034,0,0,0,0,976,74.002,848
3176055,0,0,0,0,976,74.002,848
3176074,0,0,0,0,976,74.002,848
3176095,0,0,0,0,976,74.002,848
3176116,0,0,0,0,976,74.002,848
3176136,0,0,0,0,976,74.002,848
3176156,0,0,0,0,976,74.002,848
3176176,0,0,0,0,976,74.002,848
3176196,0,0,0,0,976,74.002,848
3176216,0,0,0,0,976,74.002,848
3176237,0,0,0,0,976,74.002,848
3176257,0,0,0,0,976,74.002,848
3176277,0,0,0,0,976,74.002,848
3176298,0,0,0,0,976,74.002,848
3176318,0,0,0,0,976,74.002,848
3176339,0,0,0,0,976,74.002,848
3176359,0,0,0,0,976,74.002,848
3176379,0,0,0,0,976,74.002,848
3176400,0,0,0,0,976,74.002,848
3176420,0,0,0,0,976,74.002,848
3176440,0,0,0,0,976,74.002,848
3176461,0,0,0,0,976,74.002,848
3176481,0,0,0,0,976,74.002,848
3176502,0,0,0,0,976,74.002,848
3176522,0,0,0,0,976,74.002,848
3176542,0,0,0,0,976,74.002,848
3176562,0,0,0,0,976,74.002,848
3176582,0,0,0,0,976,74.002,848
3176614,0,0,0,0,976,74.002,848
3176634,0,0,0,0,976,74.002,848
3176654,0,0,0,0,976,74.002,848
3176674,0,0,0,0,976,74.002,848
3176695,0,0,0,0,976,74.002,848
3176715,0,0,0,0,976,74.002,848
3176735,0,0,0,0,976,74.002,848
3176756,0,0,0,0,976,74.002,848
3176776,0,0,0,0,976,74.002,848
3176795,0,0,0,0,976,74.002,848
3176816,0,0,0,0,976,74.002,848
3176837,0,0,0,0,976,74.002,848
3176857,0,0,0,0,976,74.002,848
3176878,0,0,0,0,976,74.002,848
3176897,0,0,0,0,976,74.002,848
3176918,0,0,0,0,976,74.002,848
3176940,0,0,0,0,976,74.002,848
3176959,0,0,0,0,976,74.002,848
3176979,0,0,0,0,976,74.002,848
3177000,0,0,0,0,976,74.002,848
