Timestamp,Accel,Brake,Steer,Speed,PosX,PosY,PosZ
3267008,0,0,0,0,976,74.002,848
3267028,0,0,0,0,976,74.002,848
3267048,0,0,0,0,976,74.002,848
3267068,0,0,0,0,976,74.002,848
3267089,0,0,0,0,976,74.002,848
3267109,0,0,0,0,976,74.002,848
3267129,0,0,0,0,976,74.002,848
3267148,0,0,0,0,976,74.002,848
3267167,0,0,0,0,976,74.002,848
3267186,0,0,0,0,976,74.002,848
3267206,0,0,0,0,976,74.002,848
3267227,0,0,0,0,976,74.002,848
3267247,0,0,0,0,976,74.002,848
3267267,0,0,0,0,976,74.002,848
3267287,0,0,0,0,976,74.002,848
3267307,0,0,0,0,976,74.002,848
3267326,0,0,0,0,976,74.002,848
3267346,0,0,0,0,976,74.002,848
3267366,0,0,0,0,976,74.002,848
3267385,0,0,0,0,976,74.002,848
3267404,0,0,0,0,976,74.002,848
3267425,0,0,0,0,976,74.002,848
3267445,0,0,0,0,976,74.002,848
3267465,0,0,0,0,976,74.002,848
3267485,0,0,0,0,976,74.002,848
3267505,0,0,0,0,976,74.002,848
3267524,0,0,0,0,976,74.002,848
3267544,0,0,0,0,976,74.002,848
3267564,0,0,0,0,976,74.002,848
3267584,0,0,0,0,976,74.002,848
3267605,0,0,0,0,976,74.002,848
3267625,0,0,0,0,976,74.002,848
3267646,0,0,0,0,976,74.002,848
3267667,0,0,0,0,976,74.002,848
3267687,0,0,0,0,976,74.002,848
3267707,0,0,0,0,976,74.002,848
3267728,0,0,0,0,976,74.002,848
3267750,0,0,0,0,976,74.002,848
3267770,0,0,0,0,976,74.002,848
3267790,0,0,0,0,976,74.002,848
3267811,0,0,0,0,976,74.002,848
3267831,0,0,0,0,976,74.002,848
3267852,0,0,0,0,976,74.002,848
3267873,0,0,0,0,976,74.002,848
3267893,0,0,0,0,976,74.002,848
3267913,0,0,0,0,976,74.002,848
3267934,0,0,0,0,976,74.002,848
3267953,0,0,0,0,976,74.002,848
3267972,0,0,0,0,976,74.002,848
3267992,0,0,0,0,976,74.002,848
3268013,0,0,0,0,976,74.002,848
3268033,0,0,0,0,976,74.002,848
3268053,0,0,0,0,976,74.002,848
3268073,0,0,0,0,976,74.002,848
3268093,0,0,0,0,976,74.002,848
3268114,0,0,0,0,976,74.002,848
3268135,0,0,0,0,976,74.002,848
3268154,0,0,0,0,976,74.002,848
3268175,0,0,0,0,976,74.002,848
3268195,0,0,0,0,976,74.002,848
3268215,0,0,0,0,976,74.002,848
3268236,0,0,0,0,976,74.002,848
3268256,0,0,0,0,976,74.002,848
3268276,0,0,0,0,976,74.002,848
3268297,0,0,0,0,976,74.002,848
3268317,0,0,0,0,976,74.002,848
3268336,0,0,0,0,976,74.002,848
3268356,0,0,0,0,976,74.002,848
3268376,0,0,0,0,976,74.002,848
3268396,0,0,0,0,976,74.002,848
3268417,0,0,0,0,976,74.002,848
3268437,0,0,0,0,976,74.002,848
3268456,0,0,0,0,976,74.002,848
3268480,0,0,0,0,976,74.002,848
3268501,0,0,0,0,976,74.002,848
3268521,0,0,0,0,976,74.002,848
3268542,0,0,0,0,976,74.002,848
3268563,0,0,0,0,976,74.002,848
3268583,0,0,0,0,976,74.002,848
3268604,0,0,0,0,976,74.002,848
3268624,0,0,0,0,976,74.002,848
3268643,0,0,0,0,976,74.002,848
3268663,0,0,0,0,976,74.002,848
3268683,0,0,0,0,976,74.002,848
3268703,0,0,0,0,976,74.002,848
3268724,0,0,0,0,976,74.002,848
3268745,0,0,0,0,976,74.002,848
3268765,0,0,0,0,976,74.002,848
3268785,0,0,0,0,976,74.002,848
3268805,0,0,0,0,976,74.002,848
3268825,0,0,0,0,976,74.002,848
3268845,0,0,0,0,976,74.002,848
3268864,0,0,0,0,976,74.002,848
3268884,0,0,0,0,976,74.002,848
3268904,0,0,0,0,976,74.002,848
3268925,0,0,0,0,976,74.002,848
3268945,0,0,0,0,976,74.002,848
3268965,0,0,0,0,976,74.002,848
3268986,0,0,0,0,976,74.002,848
3269006,0,0,0,0,976,74.002,848
3269027,0,0,0,0,976,74.002,848
3269047,0,0,0,0,976,74.002,848
3269067,0,0,0,0,976,74.002,848
3269087,0,0,0,0,976,74.002,848
3269107,0,0,0,0,976,74.002,848
3269127,0,0,0,0,976,74.002,848
3269147,0,0,0,0,976,74.002,848
3269166,0,0,0,0,976,74.002,848
3269187,0,0,0,0,976,74.002,848
3269208,0,0,0,0,976,74.002,848
3269229,0,0,0,0,976,74.002,848
3269249,0,0,0,0,976,74.002,848
3269269,0,0,0,0,976,74.002,848
3269297,0,0,0,0,976,74.002,848
3269317,0,0,0,0,976,74.002,848
3269338,0,0,0,0,976,74.002,848
3269359,0,0,0,0,976,74.002,848
3269378,0,0,0,0,976,74.002,848
3269398,0,0,0,0,976,74.002,848
3269419,0,0,0,0,976,74.002,848
3269438,0,0,0,0,976,74.002,848
3269464,0,0,0,0,976,74.002,848
3269487,0,0,0,0,976,74.002,848
3269507,0,0,0,0,976,74.002,848
3269528,0,0,0,0,976,74.002,848
3269549,0,0,0,0,976,74.002,848
3269569,0,0,0,0,976,74.002,848
3269589,0,0,0,0,976,74.002,848
3269609,0,0,0,0,976,74.002,848
3269630,0,0,0,0,976,74.002,848
3269651,0,0,0,0,976,74.002,848
3269671,0,0,0,0,976,74.002,848
3269692,0,0,0,0,976,74.002,848
3269712,0,0,0,0,976,74.002,848
3269733,0,0,0,0,976,74.002,848
3269753,0,0,0,0,976,74.002,848
3269773,0,0,0,0,976,74.002,848
3269794,0,0,0,0,976,74.002,848
3269814,0,0,0,0,976,74.002,848
3269834,0,0,0,0,976,74.002,848
3269854,0,0,0,0,976,74.002,848
3269875,0,0,0,0,976,74.002,848
3269895,0,0,0,0,976,74.002,848
3269915,0,0,0,0,976,74.002,848
3269935,0,0,0,0,976,74.002,848
3269956,0,0,0,0,976,74.002,848
3269977,0,0,0,0,976,74.002,848
3269998,0,0,0,0,976,74.002,848
3270017,0,0,0,0,976,74.002,848
3270036,0,0,0,0,976,74.002,848
3270057,0,0,0,0,976,74.002,848
3270077,0,0,0,0,976,74.002,848
3270097,0,0,0,0,976,74.002,848
3270117,0,0,0,0,976,74.002,848
3270137,0,0,0,0,976,74.002,848
3270157,0,0,0,0,976,74.002,848
3270177,0,0,0,0,976,74.002,848
3270198,0,0,0,0,976,74.002,848
3270216,0,0,0,0,976,74.002,848
3270237,0,0,0,0,976,74.002,848
3270257,0,0,0,0,976,74.002,848
3270277,0,0,0,0,976,74.002,848
3270297,0,0,0,0,976,74.002,848
3270318,0,0,0,0,976,74.002,848
3270338,0,0,0,0,976,74.002,848
3270358,0,0,0,0,976,74.002,848
3270379,0,0,0,0,976,74.002,848
3270399,0,0,0,0,976,74.002,848
3270419,0,0,0,0,976,74.002,848
3270438,0,0,0,0,976,74.002,848
3270459,0,0,0,0,976,74.002,848
3270480,0,0,0,0,976,74.002,848
3270500,0,0,0,0,976,74.002,848
3270521,0,0,0,0,976,74.002,848
3270541,0,0,0,0,976,74.002,848
3270561,0,0,0,0,976,74.002,848
3270581,0,0,0,0,976,74.002,848
3270601,0,0,0,0,976,74.002,848
3270622,0,0,0,0,976,74.002,848
3270642,0,0,0,0,976,74.002,848
3270663,0,0,0,0,976,74.002,848
3270683,0,0,0,0,976,74.002,848
3270703,0,0,0,0,976,74.002,848
3270724,0,0,0,0,976,74.002,848
3270743,0,0,0,0,976,74.002,848
3270762,0,0,0,0,976,74.002,848
3270782,0,0,0,0,976,74.002,848
3270803,0,0,0,0,976,74.002,848
3270823,0,0,0,0,976,74.002,848
3270844,0,0,0,0,976,74.002,848
3270865,0,0,0,0,976,74.002,848
3270885,0,0,0,0,976,74.002,848
3270905,0,0,0,0,976,74.002,848
3270924,0,0,0,0,976,74.002,848
3270945,0,0,0,0,976,74.002,848
3270965,0,0,0,0,976,74.002,848
3270983,0,0,0,0,976,74.002,848
3271003,0,0,0,0,976,74.002,848
3271022,0,0,0,0,976,74.002,848
3271041,0,0,0,0,976,74.002,848
3271061,0,0,0,0,976,74.002,848
3271081,0,0,0,0,976,74.002,848
3271101,0,0,0,0,976,74.002,848
3271121,0,0,0,0,976,74.002,848
3271140,0,0,0,0,976,74.002,848
3271161,0,0,0,0,976,74.002,848
3271182,0,0,0,0,976,74.002,848
3271203,0,0,0,0,976,74.002,848
3271224,0,0,0,0,976,74.002,848
3271244,0,0,0,0,976,74.002,848
3271265,0,0,0,0,976,74.002,848
3271284,0,0,0,0,976,74.002,848
3271305,0,0,0,0,976,74.002,848
3271325,0,0,0,0,976,74.002,848
3271344,0,0,0,0,976,74.002,848
3271365,0,0,0,0,976,74.002,848
3271385,0,0,0,0,976,74.002,848
3271405,0,0,0,0,976,74.002,848
3271425,0,0,0,0,976,74.002,848
3271444,0,0,0,0,976,74.002,848
3271464,0,0,0,0,976,74.002,848
3271484,0,0,0,0,976,74.002,848
3271505,0,0,0,0,976,74.002,848
3271525,0,0,0,0,976,74.002,848
3271545,0,0,0,0,976,74.002,848
3271565,0,0,0,0,976,74.002,848
3271586,0,0,0,0,976,74.002,848
3271606,0,0,0,0,976,74.002,848
3271628,0,0,0,0,976,74.002,848
3271649,0,0,0,0,976,74.002,848
3271670,0,0,0,0,976,74.002,848
3271690,0,0,0,0,976,74.002,848
3271710,0,0,0,0,976,74.002,848
3271731,0,0,0,0,976,74.002,848
3271751,0,0,0,0,976,74.002,848
3271771,0,0,0,0,976,74.002,848
3271792,0,0,0,0,976,74.002,848
3271814,0,0,0,0,976,74.002,848
3271835,0,0,0,0,976,74.002,848
3271855,0,0,0,0,976,74.002,848
3271875,0,0,0,0,976,74.002,848
3271898,0,0,0,0,976,74.002,848
3271918,0,0,0,0,976,74.002,848
3271941,0,0,0,0,976,74.002,848
3271961,0,0,0,0,976,74.002,848
3271981,0,0,0,0,976,74.002,848
3272002,0,0,0,0,976,74.002,848
3272023,0,0,0,0,976,74.002,848
3272043,0,0,0,0,976,74.002,848
3272063,0,0,0,0,976,74.002,848
3272083,0,0,0,0,976,74.002,848
3272103,0,0,0,0,976,74.002,848
3272121,0,0,0,0,976,74.002,848
3272141,0,0,0,0,976,74.002,848
3272161,0,0,0,0,976,74.002,848
3272181,0,0,0,0,976,74.002,848
3272201,0,0,0,0,976,74.002,848
3272221,0,0,0,0,976,74.002,848
3272241,0,0,0,0,976,74.002,848
3272261,0,0,0,0,976,74.002,848
3272281,0,0,0,0,976,74.002,848
3272301,0,0,0,0,976,74.002,848
3272321,0,0,0,0,976,74.002,848
3272341,0,0,0,0,976,74.002,848
3272362,0,0,0,0,976,74.002,848
3272383,0,0,0,0,976,74.002,848
3272403,0,0,0,0,976,74.002,848
3272422,0,0,0,0,976,74.002,848
3272442,0,0,0,0,976,74.002,848
3272463,0,0,0,0,976,74.002,848
3272483,0,0,0,0,976,74.002,848
3272503,0,0,0,0,976,74.002,848
3272523,0,0,0,0,976,74.002,848
3272543,0,0,0,0,976,74.002,848
3272563,0,0,0,0,976,74.002,848
3272583,0,0,0,0,976,74.002,848
3272603,0,0,0,0,976,74.002,848
3272626,0,0,0,0,976,74.002,848
3272645,0,0,0,0,976,74.002,848
3272665,0,0,0,0,976,74.002,848
3272685,0,0,0,0,976,74.002,848
3272705,0,0,0,0,976,74.002,848
3272726,0,0,0,0,976,74.002,848
3272745,0,0,0,0,976,74.002,848
3272764,0,0,0,0,976,74.002,848
3272783,0,0,0,0,976,74.002,848
3272802,0,0,0,0,976,74.002,848
3272822,0,0,0,0,976,74.002,848
3272842,0,0,0,0,976,74.002,848
3272863,0,0,0,0,976,74.002,848
3272883,0,0,0,0,976,74.002,848
3272903,0,0,0,0,976,74.002,848
3272923,0,0,0,0,976,74.002,848
3272943,0,0,0,0,976,74.002,848
3272963,0,0,0,0,976,74.002,848
3272983,0,0,0,0,976,74.002,848
3273002,0,0,0,0,976,74.002,848
3273022,0,0,0,0,976,74.002,848
3273043,0,0,0,0,976,74.002,848
3273063,0,0,0,0,976,74.002,848
3273082,0,0,0,0,976,74.002,848
3273102,0,0,0,0,976,74.002,848
3273122,0,0,0,0,976,74.002,848
3273142,0,0,0,0,976,74.002,848
3273162,0,0,0,0,976,74.002,848
3273182,0,0,0,0,976,74.002,848
3273202,0,0,0,0,976,74.002,848
3273222,0,0,0,0,976,74.002,848
3273243,0,0,0,0,976,74.002,848
3273263,0,0,0,0,976,74.002,848
3273283,0,0,0,0,976,74.002,848
3273304,0,0,0,0,976,74.002,848
3273325,0,0,0,0,976,74.002,848
3273345,0,0,0,0,976,74.002,848
3273366,0,0,0,0,976,74.002,848
3273391,0,0,0,0,976,74.002,848
3273411,0,0,0,0,976,74.002,848
3273431,0,0,0,0,976,74.002,848
3273451,0,0,0,0,976,74.002,848
3273471,0,0,0,0,976,74.002,848
3273491,0,0,0,0,976,74.002,848
3273511,0,0,0,0,976,74.002,848
3273532,0,0,0,0,976,74.002,848
3273552,0,0,0,0,976,74.002,848
3273572,0,0,0,0,976,74.002,848
3273593,0,0,0,0,976,74.002,848
3273613,0,0,0,0,976,74.002,848
3273633,0,0,0,0,976,74.002,848
3273653,0,0,0,0,976,74.002,848
3273673,0,0,0,0,976,74.002,848
3273693,0,0,0,0,976,74.002,848
3273712,0,0,0,0,976,74.002,848
3273733,0,0,0,0,976,74.002,848
3273752,0,0,0,0,976,74.002,848
3273775,0,0,0,0,976,74.002,848
3273799,0,0,0,0,976,74.002,848
3273822,0,0,0,0,976,74.002,848
3273845,0,0,0,0,976,74.002,848
3273869,0,0,0,0,976,74.002,848
3273889,0,0,0,0,976,74.002,848
3273909,0,0,0,0,976,74.002,848
3273929,0,0,0,0,976,74.002,848
3273949,0,0,0,0,976,74.002,848
3273969,0,0,0,0,976,74.002,848
3273989,0,0,0,0,976,74.002,848
3274009,0,0,0,0,976,74.002,848
3274029,0,0,0,0,976,74.002,848
3274048,0,0,0,0,976,74.002,848
3274068,0,0,0,0,976,74.002,848
3274089,0,0,0,0,976,74.002,848
3274108,0,0,0,0,976,74.002,848
3274129,0,0,0,0,976,74.002,848
3274150,0,0,0,0,976,74.002,848
3274169,0,0,0,0,976,74.002,848
3274189,0,0,0,0,976,74.002,848
3274208,0,0,0,0,976,74.002,848
3274229,0,0,0,0,976,74.002,848
3274249,0,0,0,0,976,74.002,848
3274270,0,0,0,0,976,74.002,848
3274291,0,0,0,0,976,74.002,848
3274313,0,0,0,0,976,74.002,848
3274332,0,0,0,0,976,74.002,848
3274351,0,0,0,0,976,74.002,848
3274372,0,0,0,0,976,74.002,848
3274392,0,0,0,0,976,74.002,848
3274412,0,0,0,0,976,74.002,848
3274433,0,0,0,0,976,74.002,848
3274454,0,0,0,0,976,74.002,848
3274473,0,0,0,0,976,74.002,848
3274492,0,0,0,0,976,74.002,848
3274513,0,0,0,0,976,74.002,848
3274532,0,0,0,0,976,74.002,848
3274551,0,0,0,0,976,74.002,848
3274571,0,0,0,0,976,74.002,848
3274591,0,0,0,0,976,74.002,848
3274611,0,0,0,0,976,74.002,848
3274631,0,0,0,0,976,74.002,848
3274651,0,0,0,0,976,74.002,848
3274671,0,0,0,0,976,74.002,848
3274691,0,0,0,0,976,74.002,848
3274711,0,0,0,0,976,74.002,848
3274732,0,0,0,0,976,74.002,848
3274760,0,0,0,0,976,74.002,848
3274779,0,0,0,0,976,74.002,848
3274798,0,0,0,0,976,74.002,848
3274818,0,0,0,0,976,74.002,848
3274838,0,0,0,0,976,74.002,848
3274860,0,0,0,0,976,74.002,848
3274880,0,0,0,0,976,74.002,848
3274899,0,0,0,0,976,74.002,848
3274919,0,0,0,0,976,74.002,848
3274938,0,0,0,0,976,74.002,848
3274959,0,0,0,0,976,74.002,848
3274979,0,0,0,0,976,74.002,848
3275000,0,0,0,0,976,74.002,848
3275021,0,0,0,0,976,74.002,848
3275041,0,0,0,0,976,74.002,848
3275061,0,0,0,0,976,74.002,848
3275081,0,0,0,0,976,74.002,848
3275101,0,0,0,0,976,74.002,848
3275121,0,0,0,0,976,74.002,848
3275141,0,0,0,0,976,74.002,848
3275161,0,0,0,0,976,74.002,848
3275183,0,0,0,0,976,74.002,848
3275206,0,0,0,0,976,74.002,848
3275227,0,0,0,0,976,74.002,848
3275247,0,0,0,0,976,74.002,848
3275266,0,0,0,0,976,74.002,848
3275285,0,0,0,0,976,74.002,848
3275305,0,0,0,0,976,74.002,848
3275324,0,0,0,0,976,74.002,848
3275344,0,0,0,0,976,74.002,848
3275364,0,0,0,0,976,74.002,848
3275385,0,0,0,0,976,74.002,848
3275405,0,0,0,0,976,74.002,848
3275425,0,0,0,0,976,74.002,848
3275445,0,0,0,0,976,74.002,848
3275465,0,0,0,0,976,74.002,848
3275485,0,0,0,0,976,74.002,848
3275505,0,0,0,0,976,74.002,848
3275525,0,0,0,0,976,74.002,848
3275544,0,0,0,0,976,74.002,848
3275563,0,0,0,0,976,74.002,848
3275583,0,0,0,0,976,74.002,848
3275603,0,0,0,0,976,74.002,848
3275623,0,0,0,0,976,74.002,848
3275643,0,0,0,0,976,74.002,848
3275663,0,0,0,0,976,74.002,848
3275683,0,0,0,0,976,74.002,848
3275703,0,0,0,0,976,74.002,848
3275722,0,0,0,0,976,74.002,848
3275743,0,0,0,0,976,74.002,848
3275763,0,0,0,0,976,74.002,848
3275783,0,0,0,0,976,74.002,848
3275802,0,0,0,0,976,74.002,848
3275823,0,0,0,0,976,74.002,848
3275842,0,0,0,0,976,74.002,848
3275863,0,0,0,0,976,74.002,848
3275883,0,0,0,0,976,74.002,848
3275903,0,0,0,0,976,74.002,848
3275923,0,0,0,0,976,74.002,848
3275942,0,0,0,0,976,74.002,848
3275962,0,0,0,0,976,74.002,848
3275982,0,0,0,0,976,74.002,848
3276002,0,0,0,0,976,74.002,848
3276023,0,0,0,0,976,74.002,848
3276043,0,0,0,0,976,74.002,848
3276062,0,0,0,0,976,74.002,848
3276082,0,0,0,0,976,74.002,848
3276102,0,0,0,0,976,74.002,848
3276122,0,0,0,0,976,74.002,848
3276142,0,0,0,0,976,74.002,848
3276162,0,0,0,0,976,74.002,848
3276182,0,0,0,0,976,74.002,848
3276202,0,0,0,0,976,74.002,848
3276222,0,0,0,0,976,74.002,848
3276242,0,0,0,0,976,74.002,848
3276262,0,0,0,0,976,74.002,848
3276283,0,0,0,0,976,74.002,848
3276302,0,0,0,0,976,74.002,848
3276322,0,0,0,0,976,74.002,848
3276342,0,0,0,0,976,74.002,848
3276363,0,0,0,0,976,74.002,848
3276383,0,0,0,0,976,74.002,848
3276403,0,0,0,0,976,74.002,848
3276423,0,0,0,0,976,74.002,848
3276442,0,0,0,0,976,74.002,848
3276462,0,0,0,0,976,74.002,848
3276482,0,0,0,0,976,74.002,848
3276502,0,0,0,0,976,74.002,848
3276523,0,0,0,0,976,74.002,848
3276542,0,0,0,0,976,74.002,848
3276563,0,0,0,0,976,74.002,848
3276583,0,0,0,0,976,74.002,848
3276603,0,0,0,0,976,74.002,848
3276623,0,0,0,0,976,74.002,848
3276642,0,0,0,0,976,74.002,848
3276661,0,0,0,0,976,74.002,848
3276682,0,0,0,0,976,74.002,848
3276701,0,0,0,0,976,74.002,848
3276721,0,0,0,0,976,74.002,848
3276741,0,0,0,0,976,74.002,848
3276760,0,0,0,0,976,74.002,848
3276780,0,0,0,0,976,74.002,848
3276800,0,0,0,0,976,74.002,848
3276820,0,0,0,0,976,74.002,848
3276839,0,0,0,0,976,74.002,848
3276858,0,0,0,0,976,74.002,848
3276878,0,0,0,0,976,74.002,848
3276898,0,0,0,0,976,74.002,848
3276919,0,0,0,0,976,74.002,848
3276939,0,0,0,0,976,74.002,848
3276961,0,0,0,0,976,74.002,848
3276983,0,0,0,0,976,74.002,848
3277003,0,0,0,0,976,74.002,848
3277024,0,0,0,0,976,74.002,848
3277045,0,0,0,0,976,74.002,848
3277065,0,0,0,0,976,74.002,848
3277085,0,0,0,0,976,74.002,848
3277105,0,0,0,0,976,74.002,848
3277125,0,0,0,0,976,74.002,848
3277145,0,0,0,0,976,74.002,848
3277165,0,0,0,0,976,74.002,848
3277185,0,0,0,0,976,74.002,848
3277204,0,0,0,0,976,74.002,848
3277224,0,0,0,0,976,74.002,848
3277245,0,0,0,0,976,74.002,848
3277265,0,0,0,0,976,74.002,848
3277285,0,0,0,0,976,74.002,848
3277305,0,0,0,0,976,74.002,848
3277326,0,0,0,0,976,74.002,848
3277346,0,0,0,0,976,74.002,848
3277365,0,0,0,0,976,74.002,848
3277384,0,0,0,0,976,74.002,848
3277405,0,0,0,0,976,74.002,848
3277424,0,0,0,0,976,74.002,848
3277445,0,0,0,0,976,74.002,848
3277466,0,0,0,0,976,74.002,848
3277484,0,0,0,0,976,74.002,848
3277505,0,0,0,0,976,74.002,848
3277525,0,0,0,0,976,74.002,848
3277544,0,0,0,0,976,74.002,848
3277563,0,0,0,0,976,74.002,848
3277582,0,0,0,0,976,74.002,848
3277602,0,0,0,0,976,74.002,848
3277622,0,0,0,0,976,74.002,848
3277642,0,0,0,0,976,74.002,848
3277663,0,0,0,0,976,74.002,848
3277683,0,0,0,0,976,74.002,848
3277702,0,0,0,0,976,74.002,848
3277722,0,0,0,0,976,74.002,848
3277742,0,0,0,0,976,74.002,848
3277762,0,0,0,0,976,74.002,848
3277783,0,0,0,0,976,74.002,848
3277803,0,0,0,0,976,74.002,848
3277822,0,0,0,0,976,74.002,848
3277842,0,0,0,0,976,74.002,848
3277862,0,0,0,0,976,74.002,848
3277883,0,0,0,0,976,74.002,848
3277902,0,0,0,0,976,74.002,848
3277922,0,0,0,0,976,74.002,848
3277944,0,0,0,0,976,74.002,848
3277965,0,0,0,0,976,74.002,848
3277985,0,0,0,0,976,74.002,848
3278004,0,0,0,0,976,74.002,848
3278025,0,0,0,0,976,74.002,848
3278045,0,0,0,0,976,74.002,848
3278064,0,0,0,0,976,74.002,848
3278084,0,0,0,0,976,74.002,848
3278104,0,0,0,0,976,74.002,848
3278125,0,0,0,0,976,74.002,848
3278145,0,0,0,0,976,74.002,848
3278165,0,0,0,0,976,74.002,848
3278185,0,0,0,0,976,74.002,848
3278205,0,0,0,0,976,74.002,848
3278224,0,0,0,0,976,74.002,848
3278244,0,0,0,0,976,74.002,848
3278265,0,0,0,0,976,74.002,848
3278284,0,0,0,0,976,74.002,848
3278305,0,0,0,0,976,74.002,848
3278325,0,0,0,0,976,74.002,848
3278344,0,0,0,0,976,74.002,848
3278365,0,0,0,0,976,74.002,848
3278385,0,0,0,0,976,74.002,848
3278406,0,0,0,0,976,74.002,848
3278427,0,0,0,0,976,74.002,848
3278447,0,0,0,0,976,74.002,848
3278466,0,0,0,0,976,74.002,848
3278485,0,0,0,0,976,74.002,848
3278505,0,0,0,0,976,74.002,848
3278524,0,0,0,0,976,74.002,848
3278543,0,0,0,0,976,74.002,848
3278562,0,0,0,0,976,74.002,848
3278582,0,0,0,0,976,74.002,848
3278602,0,0,0,0,976,74.002,848
3278623,0,0,0,0,976,74.002,848
3278642,0,0,0,0,976,74.002,848
3278662,0,0,0,0,976,74.002,848
3278683,0,0,0,0,976,74.002,848
3278703,0,0,0,0,976,74.002,848
3278723,0,0,0,0,976,74.002,848
3278743,0,0,0,0,976,74.002,848
3278763,0,0,0,0,976,74.002,848
3278783,0,0,0,0,976,74.002,848
3278802,0,0,0,0,976,74.002,848
3278822,0,0,0,0,976,74.002,848
