Timestamp,Accel,Brake,Steer,Speed,PosX,PosY,PosZ,CurrentCP,RaceTime
3443757,1,0,0,24.4576,957.341,73.9077,848,19,0
3443776,1,0,0,24.7485,956.839,73.8695,848,19,0
3443783,1,0,0,24.8634,956.695,73.8567,848,19,0
3443791,1,0,0,25.038,956.477,73.836,848,19,0
3443802,1,0,0,25.254,956.208,73.8071,848,19,0
3443814,1,0,0,25.4746,955.937,73.7748,848,19,0
3443825,1,0,0,25.719,955.639,73.7365,848,19,0
3443837,1,0,0,25.8584,955.389,73.7013,848,19,0
3443847,1,0,0,25.984,955.113,73.6595,848,19,0
3443857,1,0,0,26.192,954.861,73.619,848,19,0
3443868,1,0,0,26.4292,954.581,73.571,848,19,0
3443878,1,0,0,26.6693,954.3,73.5194,848,19,0
3443889,1,0,0,26.9126,954.016,73.465,848,19,0
3443899,1,0,0,27.137,953.756,73.4118,848,19,0
3443912,1,0,0,27.3872,953.468,73.3506,848,19,0
3443922,1,0,0,27.64,953.177,73.286,848,19,0
3443931,1,0,0,27.872,952.912,73.223,848,19,0
3443943,1,0,0,28.1267,952.617,73.1512,848,19,0
3443956,1,0,0,28.3193,952.294,73.0684,848,19,0
3443967,1,0,0,28.4088,951.997,72.9888,848,19,0
3443978,1,0,0,28.5005,951.699,72.9065,848,19,0
3443992,1,0,0,28.657,951.21,72.7647,848,19,0
3444001,1,0,0,28.693,951.102,72.7323,848,19,0
3444009,1,0,0,28.7928,950.803,72.64,848,19,0
3444020,1,0,0,28.8956,950.504,72.5456,848,19,0
3444032,1,0,0,29,950.204,72.447,848,19,0
3444042,1,0,0,29.1068,949.905,72.3467,848,19,0
3444054,1,0,0,29.215,949.604,72.2438,848,19,0
3444063,1,0,0,29.3154,949.33,72.1476,848,19,0
3444075,1,0,0,29.4382,949.001,72.0304,848,19,0
3444086,1,0,0,29.5416,948.726,71.9306,848,19,0
3444097,1,0,0,29.6565,948.423,71.8185,848,19,0
3444107,1,0,0,29.7625,948.147,71.7145,848,19,0
3444119,1,0,0,29.8909,947.815,71.5878,848,19,0
3444129,1,0,0,29.9986,947.538,71.4811,848,19,0
3444139,1,0,0,30.119,947.231,71.3618,848,19,0
3444153,1,0,0,30.24,946.924,71.241,848,19,0
3444160,1,0,0,30.3509,946.643,71.1292,848,19,0
3444171,1,0,0,30.473,946.334,71.006,848,19,0
3444181,1,0,0,30.5963,946.024,70.8806,848,19,0
3444192,1,0,0,30.7093,945.741,70.7664,848,19,0
3444203,1,0,0,30.8558,945.429,70.6386,848,19,0
3444214,1,0,0,31.1022,945.114,70.5096,848,19,0
3444223,1,0,0,31.3038,944.855,70.4032,848,19,0
3444234,1,0,0,31.528,944.566,70.284,848,19,0
3444245,1,0,0,31.7976,944.216,70.1396,848,19,0
3444255,1,0,0,31.9995,943.951,70.0301,848,19,0
3444264,1,0,0,32.2239,943.655,69.9071,848,19,0
3444275,1,0,0,32.4466,943.356,69.7841,848,19,0
3444286,1,0,0,32.6912,943.024,69.6484,848,19,0
3444295,1,0,0,32.9134,942.72,69.5248,848,19,0
3444305,1,0,0,33.1348,942.413,69.4022,848,19,0
3444315,1,0,0,33.3564,942.103,69.2798,848,19,0
3444326,1,0,0,33.5985,941.759,69.1445,848,19,0
3444336,1,0,0,33.8165,941.444,69.0225,848,19,0
3444347,1,0,0,34.0335,941.126,68.9005,848,19,0
3444356,1,0,0,34.249,940.806,68.7775,848,19,0
3444367,1,0,0,34.4615,940.483,68.6555,848,19,0
3444377,1,0,0,34.6942,940.124,68.5224,848,19,0
3444387,1,0,0,34.9038,939.797,68.4002,848,19,0
3444398,1,0,0,35.1118,939.465,68.2808,848,19,0
3444408,1,0,0,35.3198,939.131,68.1638,848,19,0
3444417,1,0,0,35.5248,938.794,68.0468,848,19,0
3444427,1,0,0,35.7266,938.455,67.9334,848,19,0
3444437,1,0,0,35.908,938.146,67.8325,848,19,0
3444448,1,0,0,36.1266,937.767,67.71,848,19,0
3444457,1,0,0,36.3196,937.419,67.603,848,19,0
3444466,1,0,0,36.5118,937.068,67.4968,848,19,0
3444477,1,0,0,36.6982,936.714,67.3922,848,19,0
3444486,1,0,0,36.8605,936.393,67.301,848,19,0
3444497,1,0,0,37.0574,935.998,67.1898,848,19,0
3444508,1,0,0,37.2115,935.673,67.1005,848,19,0
3444517,1,0,0,37.4008,935.272,66.9962,848,19,0
3444526,1,0,0,37.5595,934.941,66.912,848,19,0
3444538,1,0,0,37.7618,934.497,66.8076,848,19,0
3444548,1,0,0,37.9112,934.161,66.7338,848,19,0
3444558,1,0,0,38.0858,933.748,66.6457,848,19,0
3444567,1,0,0,38.2232,933.407,66.5788,848,19,0
3444577,1,0,0,38.3883,932.988,66.4989,848,19,0
3444587,1,0,0,38.514,932.644,66.4392,848,19,0
3444597,1,0,0,38.6532,932.258,66.3786,847.999,19,0
3444609,1,0,0,38.782,931.87,66.3202,847.999,19,0
3444620,1,0,0,38.9292,931.402,66.2594,848,19,0
3444630,1,0,0,39.062,930.97,66.2077,848,19,0
3444640,1,0,0,39.1694,930.576,66.1688,848,19,0
3444650,1,0,0,39.2744,930.219,66.1394,848,19,0
3444659,1,0,0,39.3852,929.82,66.1066,848,19,0
3444670,1,0,0,41.2622,929.419,66.076,848,19,0
3444680,1,0,0,43.5772,928.995,66.0524,848,19,0
3444691,1,0,0,45.8472,928.545,66.0408,847.999,19,0
3444703,1,0,0,48.055,928.075,66.0334,847.999,19,0
3444714,1,0,0,50.684,927.481,66.033,847.999,19,0
3444724,1,0,0,52.874,926.965,66.039,847.999,19,0
3444732,1,0,0,55.062,926.427,66.045,847.999,19,0
3444743,1,0,0,56.849,925.868,66.051,847.998,19,0
3444753,1,0,0,58.3735,925.236,66.0553,847.998,19,0
3444761,1,0,0,59.62,924.707,66.058,847.998,19,0
3444771,1,0,0,60.8674,924.167,66.0589,847.998,19,0
3444781,1,0,0,62.2552,923.553,66.059,847.998,19,0
3444792,1,0,0,63.783,922.862,66.058,847.997,19,0
3444801,1,0,0,65.0358,922.285,66.0562,847.997,19,0
3444811,1,0,0,66.4305,921.63,66.0533,847.997,19,0
3444820,1,0,0,67.8273,920.963,66.0503,847.997,19,0
3444829,1,0,0,69.0878,920.349,66.046,847.998,19,0
3444839,1,0,0,70.488,919.655,66.0418,847.998,19,0
3444851,1,0,0,71.888,918.947,66.0378,847.998,19,0
3444859,1,0,0,73.2872,918.225,66.033,847.998,19,0
3444869,1,0,0,74.547,917.562,66.0292,847.999,19,0
3444879,1,0,0,75.9463,916.813,66.0259,847.999,19,0
3444888,1,0,0,77.3453,916.049,66.0229,847.999,19,0
3444897,1,0,0,78.632,915.35,66.0208,848,19,0
3444908,1,0,0,80.0908,914.56,66.0188,848,19,0
3444917,1,0,0,81.7056,913.673,66.0173,848,19,0
3444926,1,0,0,83.0268,912.934,66.0164,848.001,19,0
3444936,1,0,0,84.348,912.183,66.016,848.001,19,0
3444945,1,0,0,85.6688,911.42,66.016,848.001,19,0
3444954,1,0,0,86.9891,910.645,66.0163,848.001,19,0
3444963,1,0,0,88.3092,909.858,66.0171,848.001,19,0
3444972,1,0,0,89.6285,909.059,66.0181,848.001,19,0
3444981,1,0,0,90.947,908.248,66.019,848.001,19,0
3444990,1,0,0,92.2655,907.424,66.0208,848.002,19,0
3445000,1,0,0,93.4368,906.683,66.0224,848.002,19,0
3445009,1,0,0,94.9001,905.742,66.0243,848.002,19,0
3445017,1,0,0,96.1736,904.883,66.0268,848.002,19,0
3445026,1,0,0,97.286,904.109,66.0288,848.002,19,0
3445034,1,0,0,98.5367,903.228,66.0309,848.003,19,0
3445043,1,0,0,99.9254,902.237,66.0339,848.003,19,0
3445053,1,0,0,101.036,901.433,66.0363,848.003,19,0
3445061,1,0,0,102.144,900.621,66.0377,848.003,19,0
3445069,1,0,0,103.392,899.696,66.0396,848.004,19,0
3445078,1,0,0,104.639,898.761,66.0414,848.004,19,0
3445086,1,0,0,105.615,897.919,66.043,848.004,19,0
3445095,1,0,0,106.324,896.965,66.0449,848.004,19,0
3445103,1,0,0,106.627,896.112,66.0463,848.005,19,0
3445112,1,0,0,106.992,895.15,66.0471,848.005,19,0
3445133,1,0,0,107.806,893.001,66.048,848.006,19,0
3445139,1,0,0,108.092,892.245,66.0481,848.007,19,0
3445150,1,0,0,108.38,891.488,66.048,848.007,19,0
3445156,1,0,0,108.792,890.403,66.0475,848.008,19,0
3445165,1,0,0,109.164,889.422,66.0466,848.008,19,0
3445174,1,0,0,109.495,888.547,66.0458,848.008,19,0
3445182,1,0,0,109.87,887.561,66.0448,848.009,19,0
3445189,1,0,0,110.203,886.681,66.0432,848.009,19,0
3445198,1,0,0,110.538,885.799,66.0416,848.01,19,0
3445206,1,0,0,110.873,884.914,66.04,848.01,19,0
3445215,1,0,0,111.241,883.915,66.0382,848.01,19,0
3445223,1,0,0,111.545,883.025,66.0364,848.011,19,0
3445231,1,0,0,111.809,882.132,66.034,848.011,19,0
3445240,1,0,0,112.14,881.014,66.032,848.012,19,0
3445249,1,0,0,112.405,880.117,66.0296,848.012,19,0
3445257,1,0,0,112.67,879.218,66.0278,848.013,19,0
3445265,1,0,0,112.934,878.316,66.0258,848.013,19,0
3445274,1,0,0,113.232,877.3,66.0234,848.013,19,0
3445282,1,0,0,113.529,876.281,66.0214,848.014,19,0
3445290,1,0,0,113.794,875.373,66.019,848.014,19,0
3445300,1,0,0,114.059,874.463,66.0174,848.015,19,0
3445308,1,0,0,114.356,873.436,66.0156,848.015,19,0
3445317,1,0,0,114.62,872.521,66.014,848.016,19,0
3445325,1,0,0,114.917,871.49,66.0126,848.016,19,0
3445334,1,0,0,115.181,870.57,66.012,848.016,19,0
3445341,1,0,1,115.479,869.533,66.012,848.017,19,0
3445350,1,0,1,115.744,868.608,66.0129,848.017,19,0
3445358,1,0,1,116.008,867.682,66.0129,848.017,19,0
3445367,1,0,1,116.272,866.753,66.0135,848.017,19,0
3445374,1,0,1,116.536,865.822,66.0143,848.015,19,0
3445382,1,0,1,116.833,864.772,66.0151,848.012,19,0
3445390,1,0,1,117.096,863.836,66.015,848.009,19,0
3445398,1,0,1,117.358,862.899,66.0158,848.004,19,0
3445408,1,0,1,117.654,861.841,66.0167,847.998,19,0
3445417,1,0,1,117.95,860.781,66.0176,847.99,19,0
3445425,1,0,1,118.245,859.718,66.018,847.98,19,0
3445434,1,0,0,118.506,858.772,66.0183,847.97,19,0
3445441,1,0,0,118.736,857.941,66.019,847.959,19,0
3445450,1,0,0,119.064,856.752,66.02,847.941,19,0
3445458,1,0,0,119.326,855.799,66.0207,847.925,19,0
3445467,1,0,0,119.588,854.843,66.0215,847.907,19,0
3445475,1,0,0,119.85,853.886,66.0228,847.887,19,0
3445484,1,0,0,120.144,852.806,66.0246,847.863,19,0
3445493,1,0,0,120.438,851.723,66.0264,847.836,19,0
3445501,1,0,0,120.732,850.639,66.0282,847.805,19,0
3445510,1,0,0,120.992,849.672,66.0288,847.776,19,0
3445518,1,0,0,121.286,848.583,66.0306,847.74,19,0
3445527,1,0,0,121.579,847.491,66.0324,847.702,19,0
3445536,1,0,0,121.873,846.396,66.0342,847.66,19,0
3445546,1,0,0,122.133,845.42,66.0355,847.622,19,0
3445556,1,0,0,122.426,844.321,66.0364,847.576,19,0
3445565,1,0,0,122.719,843.219,66.0373,847.528,19,0
3445572,1,0,0,123.012,842.114,66.0391,847.478,19,0
3445581,1,0,0,123.305,841.007,66.04,847.427,19,0
3445589,1,0,0,123.566,840.021,66.0399,847.379,19,0
3445598,1,0,0,123.826,839.033,66.0407,847.33,19,0
3445606,1,0,0,124.119,837.919,66.041,847.273,19,0
3445615,1,0,0,124.412,836.803,66.041,847.215,19,0
3445623,1,0,0,124.673,835.808,66.041,847.162,19,0
3445631,1,0,0,124.934,834.811,66.041,847.107,19,0
3445639,1,0,0,125.195,833.812,66.0402,847.052,19,0
3445648,1,0,0,125.456,832.811,66.0394,846.996,19,0
3445656,1,0,0,125.75,831.683,66.0385,846.931,19,0
3445666,1,0,0,126.043,830.552,66.0376,846.866,19,0
3445676,1,0,0,126.304,829.545,66.0368,846.806,19,0
3445684,1,0,0,126.599,828.409,66.0359,846.738,19,0
3445692,1,0,0,126.859,827.397,66.0351,846.677,19,0
3445699,1,0,0,127.121,826.383,66.0336,846.615,19,0
3445707,1,0,0,127.415,825.24,66.0318,846.545,19,0
3445715,1,0,0,127.677,824.222,66.0306,846.481,19,0
3445723,1,0,-1,127.938,823.202,66.0296,846.418,19,0
3445731,1,0,-1,128.2,822.18,66.028,846.353,19,0
3445739,1,0,-1,128.461,821.156,66.0264,846.288,19,0
3445748,1,0,-1,128.755,820.001,66.0246,846.215,19,0
3445757,1,0,-1,129.016,818.971,66.023,846.15,19,0
3445764,1,0,-1,129.277,817.94,66.0214,846.086,19,0
3445774,1,0,-1,129.569,816.778,66.0196,846.014,19,0
3445781,1,0,-1,129.829,815.743,66.018,845.951,19,0
3445790,1,0,-1,130.089,814.705,66.0164,845.889,19,0
3445797,1,0,-1,130.382,813.536,66.0153,845.82,19,0
3445805,1,0,-1,130.61,812.624,66.015,845.767,19,0
3445813,1,0,-1,130.904,811.449,66.0152,845.7,19,0
3445822,1,0,-1,131.164,810.403,66.016,845.643,19,0
3445831,1,0,-1,131.424,809.355,66.016,845.587,19,0
3445838,1,0,-1,131.685,808.305,66.0167,845.533,19,0
3445845,1,0,-1,131.912,807.384,66.0174,845.489,19,0
3445854,1,0,-1,132.171,806.329,66.0183,845.44,19,0
3445860,1,0,-1,132.398,805.404,66.0199,845.4,19,0
3445868,1,0,-1,132.69,804.213,66.0208,845.351,19,0
3445876,1,0,-1,132.949,803.152,66.0222,845.312,19,0
3445884,1,0,-1,133.209,802.088,66.0234,845.276,19,0
3445892,1,0,-1,133.437,801.156,66.0242,845.247,19,0
3445900,1,0,-1,133.73,799.954,66.026,845.212,19,0
3445908,1,0,-1,133.958,799.019,66.0262,845.186,19,0
3445916,1,0,-1,134.032,797.947,66.0253,845.158,19,0
3445923,1,0,-1,133.993,796.876,66.023,845.13,19,0
3445932,1,0,-1,133.957,795.939,66.02,845.105,19,0
3445939,1,0,-1,133.914,794.869,66.0147,845.078,19,0
3445948,1,0,-1,133.869,793.798,66.008,845.05,19,0
3445957,1,0,-1,133.816,792.595,65.9983,845.019,19,0
3445964,1,0,-1,133.772,791.659,65.9893,844.994,19,0
3445972,1,0,-1,133.721,790.589,65.978,844.966,19,0
3445981,1,0,-1,133.667,789.519,65.9647,844.939,19,0
3445987,1,0,-1,133.611,788.45,65.95,844.911,19,0
3445995,1,0,-1,133.561,787.515,65.9356,844.887,19,0
3446003,1,0,-1,133.501,786.446,65.9176,844.86,19,0
3446010,1,0,-1,133.44,785.378,65.8986,844.831,19,0
3446018,1,0,-1,133.375,784.31,65.8774,844.804,19,0
3446026,1,0,-1,133.309,783.242,65.8548,844.777,19,0
3446034,1,0,-1,133.241,782.174,65.8306,844.75,19,0
3446042,1,0,0,133.171,781.107,65.8046,844.722,19,0
3446049,1,0,0,133.107,780.173,65.7811,844.698,19,0
3446057,1,0,0,133.042,779.24,65.7563,844.674,19,0
3446063,1,0,0,133.008,778.173,65.7263,844.646,19,0
3446071,1,0,0,133.039,777.239,65.699,844.622,19,0
3446080,1,0,0,133.07,776.305,65.6703,844.6,19,0
3446086,1,0,0,133.095,775.237,65.6435,844.576,19,0
3446093,1,0,0,133.117,774.167,65.6251,844.554,19,0
3446101,1,0,0,133.139,773.23,65.616,844.535,19,0
3446108,1,0,0,133.17,772.291,65.602,844.518,19,0
3446116,1,0,0,133.205,771.218,65.584,844.502,19,0
3446123,1,0,0,133.234,770.279,65.5666,844.49,19,0
3446131,1,0,0,133.264,769.205,65.545,844.478,19,0
3446138,1,0,0,133.295,768.265,65.5366,844.469,19,0
3446145,1,0,0,133.327,767.325,65.5266,844.464,19,0
3446152,1,0,0,133.36,766.386,65.5152,844.462,19,0
3446159,1,0,0,133.397,765.446,65.5026,844.459,19,0
3446168,1,0,0,133.442,764.373,65.4876,844.464,19,0
3446175,1,0,0,133.494,763.3,65.474,844.476,19,0
3446182,1,0,0,133.546,762.361,65.4656,844.491,19,0
3446189,1,0,0,133.604,761.423,65.4698,844.513,19,0
3446196,1,0,0,133.663,760.486,65.4705,844.54,19,0
3446203,1,0,0,133.721,759.548,65.469,844.569,19,0
3446212,1,0,0,133.795,758.343,65.4649,844.611,19,0
3446220,1,0,0,133.853,757.405,65.4642,844.649,19,0
3446228,1,0,0,133.919,756.333,65.4622,844.699,19,0
3446234,1,0,-1,133.979,755.394,65.4592,844.746,19,0
3446241,1,0,-1,134.039,754.455,65.455,844.796,19,0
3446250,1,0,-1,134.117,753.248,65.4478,844.867,19,0
3446257,1,0,-1,134.178,752.309,65.441,844.926,19,0
3446264,1,0,-1,134.247,751.237,65.4326,845,19,0
3446272,1,0,-1,134.307,750.298,65.4249,845.069,19,0
3446281,1,0,-1,134.366,749.359,65.4172,845.144,19,0
3446288,1,0,-1,134.433,748.286,65.4072,845.234,19,0
3446294,1,0,-1,134.491,747.348,65.3984,845.318,19,0
3446302,1,0,-1,134.557,746.275,65.389,845.419,19,0
3446309,1,0,-1,134.616,745.336,65.382,845.51,19,0
3446316,1,0,-1,134.674,744.397,65.375,845.604,19,0
3446323,1,0,-1,134.73,743.458,65.3676,845.701,19,0
3446331,1,0,-1,134.794,742.384,65.358,845.813,19,0
3446340,1,0,-1,134.856,741.311,65.3484,845.93,19,0
3446346,1,0,-1,134.911,740.372,65.3395,846.036,19,0
3446353,1,0,-1,134.964,739.433,65.3304,846.144,19,0
3446361,1,0,-1,135.024,738.36,65.32,846.272,19,0
3446368,1,0,-1,135.076,737.421,65.3102,846.387,19,0
3446377,1,0,-1,135.127,736.482,65.2996,846.506,19,0
3446385,1,0,-1,135.2,735.141,65.2832,846.683,19,0
3446391,1,0,0,135.244,734.336,65.273,846.792,19,0
3446398,1,0,0,135.302,733.264,65.2586,846.942,19,0
3446406,1,0,0,135.352,732.326,65.2455,847.079,19,0
3446414,1,0,0,135.402,731.388,65.232,847.22,19,0
3446421,1,0,0,135.46,730.317,65.216,847.384,19,0
3446431,1,0,0,135.519,729.246,65.1992,847.553,19,0
3446436,1,0,0,135.58,728.175,65.1812,847.727,19,0
3446445,1,0,0,135.634,727.239,65.1648,847.884,19,0
3446452,1,0,0,135.697,726.168,65.1454,848.066,19,0
3446461,1,0,0,135.751,725.232,65.1272,848.23,19,0
3446468,1,0,0,135.814,724.163,65.1058,848.422,19,0
3446475,1,0,0,135.877,723.094,65.0838,848.619,19,0
3446497,1,0,0,136.036,720.289,65.0215,849.157,19,0
3446504,1,0,0,136.087,719.355,64.9994,849.344,19,0
3446510,1,0,0,136.138,718.421,64.9763,849.533,19,0
3446517,1,0,0,136.186,717.489,64.9526,849.728,19,0
3446525,1,0,0,136.24,716.423,64.9246,849.953,19,0
3446533,1,0,0,136.292,715.358,64.8954,850.183,19,0
3446541,1,0,0,136.345,714.293,64.865,850.418,19,0
3446550,1,0,0,136.395,713.229,64.8338,850.656,19,0
3446556,1,0,0,136.438,712.298,64.805,850.869,19,0
3446564,1,0,0,136.485,711.236,64.7714,851.116,19,0
